episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
6.0,0.0,3.3035714285714284,71.20238095238095,168,31638,False,637870,5665,21,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-10-21,1581030621,35.16781544685364,729.9979038238525,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,729.9979038238525,637870,21,8,204c6b97,1,43.33249687629646,17.582597420863493,6.382109114791565,0.0,0.4,4,2398720,637870,0.0,0.0,1378,29293,97.16956521739131,23.10434782608696,118666,13.24,4.726774798951183,"[0.0, 4.9, 16.0, 16.0, 16.0]",44.432,126.808,107.242,155637,1526784,440117327,155637
6.0,0.0,3.1079545454545454,69.07386363636364,176,31267,False,669137,5841,22,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-10-57,1581030657,35.256762742996216,765.2546665668488,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,765.2546665668488,669137,22,8,204c6b97,1,43.40916643509827,17.50855434028301,6.387057556801429,0.0,0.4,5,2524160,669137,0.0,18742.057,1448,29644,97.26444444444444,23.237777777777772,118912,13.28,4.745692783988446,"[0.0, 4.9, 16.0, 16.0, 16.0]",43.656,125.536,106.672,162463,1602048,459651177,162463
6.0,0.0,2.977653631284916,67.04469273743017,179,31657,False,700794,6020,23,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-11-32,1581030692,35.63574194908142,800.8904085159302,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,800.8904085159302,700794,23,8,204c6b97,1,43.473185769490286,17.45881254905505,6.395592509091637,0.0,0.4,5,2650624,700794,0.0,0.0,1518,29992,97.35531914893616,23.380851063829795,119158,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",49.073,124.573,94.487,168070,1678848,475798898,168070
6.0,0.0,3.0632183908045976,69.6896551724138,174,32060,False,732854,6194,24,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-12-08,1581030728,35.13903450965881,836.029443025589,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,836.029443025589,732854,24,8,204c6b97,1,43.52009600826207,17.398835849237447,6.398879420114649,0.0,0.4,5,2779648,732854,7107.093,0.0,1593,30333,97.39333333333335,23.54666666666667,119411,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",41.156,121.005,100.402,176494,1758720,499923378,176494
6.0,0.0,3.347058823529412,70.19411764705882,170,31648,False,764502,6364,25,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-12-43,1581030763,35.82336926460266,871.8528122901917,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,871.8528122901917,764502,25,8,204c6b97,1,43.590578930966664,17.347876912664592,6.40001933699462,0.0,0.4,5,2908160,764502,0.0,55297.635,1664,30674,97.4936170212766,23.76382978723404,119660,13.18,4.6976164168650465,"[0.0, 4.9, 16.0, 16.0, 16.0]",48.016,119.914,100.182,185301,1836544,525780695,185301
7.0,0.0,3.3045977011494254,68.84482758620689,174,32067,False,796569,6538,26,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-13-19,1581030799,35.51506495475769,907.3678772449493,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,907.3678772449493,796569,26,8,204c6b97,1,43.64848875022896,17.293240370494043,6.405620275298771,0.0,0.4,6,3035136,796569,0.0,0.0,1735,31018,97.52826086956522,23.900000000000002,119910,13.18,4.6976164168650465,"[0.0, 4.9, 16.0, 16.0, 16.0]",41.989,134.849,100.443,194518,1910272,552463022,194518
6.0,0.0,3.123529411764706,71.32941176470588,170,31665,False,828234,6708,27,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-13-55,1581030835,35.63171696662903,942.9995942115784,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,942.9995942115784,828234,27,8,204c6b97,1,43.70769973752382,17.253772824429618,6.408261683593944,0.0,0.4,6,3164672,828234,0.0,0.0,1808,31353,97.27446808510639,24.068085106382984,120163,13.18,4.6976164168650465,"[0.0, 4.9, 16.0, 16.0, 16.0]",44.432,128.631,96.89,201325,1986560,572268011,201325
6.0,0.0,3.274390243902439,72.04878048780488,164,32051,False,860285,6872,28,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-14-30,1581030870,35.10405230522156,978.1036465167999,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,978.1036465167999,860285,28,8,204c6b97,1,43.74752489377819,17.200486615272368,6.411735905528611,0.0,0.4,6,3294720,860285,2389.132,3012.896,1880,31690,97.51333333333334,24.322222222222226,120417,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",45.627,136.92,99.988,211360,2063872,601705260,211360
7.0,0.0,3.4107142857142856,72.30952380952381,168,31650,False,891935,7040,29,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-15-06,1581030906,35.74792742729187,1013.8515739440918,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1013.8515739440918,891935,29,8,204c6b97,1,43.79916459493984,17.167382748741396,6.419534363248672,0.0,0.4,6,3423744,891935,0.0,0.0,1951,32035,97.46808510638297,24.50425531914893,120669,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",44.973,152.122,106.43,221369,2138624,630889199,221369
6.0,0.0,3.264705882352941,71.58823529411765,170,32056,False,923991,7210,30,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-15-41,1581030941,35.35513973236084,1049.2067136764526,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1049.2067136764526,923991,30,8,204c6b97,1,43.84001546546532,17.12495632523781,6.428380977938281,0.0,0.4,7,3554304,923991,0.0,0.0,2022,32371,97.5782608695652,24.686956521739134,120924,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",41.907,139.16,98.232,228174,2213888,650773682,228174
