episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/policy_inference_loss
7.0,0.0,3.191780821917808,68.15068493150685,146,10003,False,210031,3791,21,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-31-06,1584437466,118.12965250015259,2222.8044226169586,27845,carl-1070,192.168.0.3,2222.8044226169586,210031,21,0,d63b6442,2_aux_loss_formula=0.2,3.2398230052100456,0.4234617080577686,2.2760315816824197,0.020000000000000018,0.020000000000000018,417,1631584,210031,25.761,7.103,10.423,0.003,3070.065,32.0,94.48799999999999,37.448666666666675,0.32593333333333335,0.28373172334483326,2.499999936844688e-05,1.1236036,0.2088429,0.54174554,1.8733562
6.0,0.0,3.104895104895105,70.02797202797203,143,10002,False,220033,3934,22,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-32-56,1584437576,110.00714349746704,2332.8115661144257,27845,carl-1070,192.168.0.3,2332.8115661144257,220033,22,0,d63b6442,2_aux_loss_formula=0.2,3.244142721924543,0.4232066359091073,2.2807664487253083,0.020000000000000018,0.020000000000000018,437,1709728,220033,30.118,7.628,12.143,0.003,2635.177,32.0,93.79219858156029,37.49716312056738,0.3365248226950355,0.28399553984948744,2.499999936844688e-05,0.9686538,0.19141889,0.5555733,2.0121908
6.0,0.0,3.296551724137931,69.1655172413793,145,10001,False,230034,4079,23,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-34-42,1584437682,105.52311491966248,2438.334681034088,27845,carl-1070,192.168.0.3,2438.334681034088,230034,23,0,d63b6442,2_aux_loss_formula=0.2,3.2438720207163607,0.4225573833126854,2.2805494597959375,0.020000000000000018,0.020000000000000018,457,1787680,230034,26.571,4.756,9.879,0.003,3239.111,32.0,93.36102941176469,37.2610294117647,0.3465441176470588,0.2833899269416983,2.499999936844688e-05,1.1514989,0.20745681,0.5548209,1.9442773
8.0,0.0,3.361111111111111,69.41666666666667,144,10000,False,240034,4223,24,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-36-29,1584437789,107.15818405151367,2545.492865085602,27845,carl-1070,192.168.0.3,2545.492865085602,240034,24,0,d63b6442,2_aux_loss_formula=0.2,3.245646540647562,0.42270238617286365,2.2814769666366286,0.020000000000000018,0.020000000000000018,477,1865952,240034,22.793,4.885,10.896,0.003,2936.905,32.0,93.28759124087593,37.3007299270073,0.34401459854014593,0.2837415864130689,2.499999936844688e-05,0.8238879,0.16615725,0.6014473,2.3426075
7.0,0.0,3.35,71.25,140,10003,False,250037,4363,25,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-38-16,1584437896,107.11862516403198,2652.611490249634,27845,carl-1070,192.168.0.3,2652.611490249634,250037,25,0,d63b6442,2_aux_loss_formula=0.2,3.247013059278139,0.4222290752019306,2.2824627275042904,0.020000000000000018,0.020000000000000018,497,1944256,250037,29.42,5.707,11.144,0.003,2871.588,32.0,93.10072463768115,37.17391304347826,0.35181159420289854,0.28380511567774513,2.499999936844688e-05,0.8870628,0.1682108,0.5891848,2.2730808
7.0,0.0,3.640845070422535,70.3169014084507,142,10001,False,260038,4505,26,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-40-04,1584438004,108.21777582168579,2760.8292660713196,27845,carl-1070,192.168.0.3,2760.8292660713196,260038,26,0,d63b6442,2_aux_loss_formula=0.2,3.2508775022603253,0.4215190583732957,2.2830504473171027,0.020000000000000018,0.020000000000000018,517,2022432,260038,27.777,6.731,12.342,0.003,2592.813,32.0,93.38115942028988,35.2195652173913,0.34652173913043477,0.28339351147491804,2.499999936844688e-05,1.2082787,0.23397148,0.54475594,1.7878938
8.0,0.0,3.4895104895104896,70.27972027972028,143,10002,False,270040,4648,27,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-41-55,1584438115,110.18367862701416,2871.0129446983337,27845,carl-1070,192.168.0.3,2871.0129446983337,270040,27,0,d63b6442,2_aux_loss_formula=0.2,3.254711449616849,0.42253441416557397,2.286415777731775,0.020000000000000018,0.020000000000000018,537,2100704,270040,48.845,8.781,14.894,0.003,2148.587,32.0,93.85673758865249,35.126241134751766,0.33,0.2837700855328236,2.499999936844688e-05,1.0655965,0.20745435,0.5595277,1.9678211
8.0,0.0,3.4305555555555554,69.35416666666667,144,10003,False,280043,4792,28,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-43-37,1584438217,102.64663815498352,2973.6595828533173,27845,carl-1070,192.168.0.3,2973.6595828533173,280043,28,0,d63b6442,2_aux_loss_formula=0.2,3.2507842834135596,0.4213796662111649,2.2829277670604338,0.020000000000000018,0.020000000000000018,557,2178976,280043,21.904,4.832,9.114,0.003,3511.2,32.0,92.78787878787878,35.232575757575766,0.3535606060606061,0.2837520722254582,2.499999936844688e-05,1.0446254,0.19766591,0.54331523,1.9259125
7.0,0.0,3.4225352112676055,70.2605633802817,142,10001,False,290044,4934,29,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-45-19,1584438319,101.67301440238953,3075.332597255707,27845,carl-1070,192.168.0.3,3075.332597255707,290044,29,0,d63b6442,2_aux_loss_formula=0.2,3.2466666062756238,0.4205657909020112,2.2794744747856086,0.020000000000000018,0.020000000000000018,577,2257376,290044,19.889,4.411,12.538,0.004,2552.163,32.0,92.84166666666665,35.22424242424242,0.3328030303030304,0.2838836865450961,2.499999936844688e-05,1.1006018,0.2132294,0.48761743,1.5851696
9.0,0.0,3.2653061224489797,68.14285714285714,147,10001,False,300045,5081,30,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-47-02,1584438422,102.73683071136475,3178.0694279670715,27845,carl-1070,192.168.0.3,3178.0694279670715,300045,30,0,d63b6442,2_aux_loss_formula=0.2,3.2425758694823235,0.419293112360526,2.277360776879486,0.020000000000000018,0.020000000000000018,596,2335648,300045,22.056,4.807,10.779,0.003,2968.716,32.0,92.8530303030303,35.2219696969697,0.33454545454545453,0.28299598996370806,2.499999936844688e-05,1.1869553,0.20922147,0.5265141,1.7956847
9.0,0.0,3.8445945945945947,67.80405405405405,148,10003,False,310048,5229,31,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-48-45,1584438525,103.48741674423218,3281.5568447113037,27845,carl-1070,192.168.0.3,3281.5568447113037,310048,31,0,d63b6442,2_aux_loss_formula=0.2,3.240300967631719,0.41848502145523364,2.2741166933808303,0.020000000000000018,0.020000000000000018,616,2413792,310048,26.465,4.65,12.691,0.003,2521.458,32.0,92.52462686567164,35.251492537313425,0.3385074626865672,0.2815150467475339,2.499999936844688e-05,1.2893639,0.24426207,0.49121305,1.4790169
10.0,0.0,3.538961038961039,64.83116883116882,154,10000,False,320048,5383,32,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-50-31,1584438631,105.81963157653809,3387.376476287842,27845,carl-1070,192.168.0.3,3387.376476287842,320048,32,0,d63b6442,2_aux_loss_formula=0.2,3.2411910860848954,0.4184353319262751,2.2732534593075333,0.020000000000000018,0.020000000000000018,636,2491968,320048,26.269,5.498,13.295,0.003,2406.841,32.0,93.25294117647059,35.25588235294118,0.33088235294117646,0.28145475168874845,2.499999936844688e-05,1.2058342,0.2174913,0.57669157,2.0134926
10.0,0.0,3.8675496688741724,66.35099337748345,151,10003,False,330051,5534,33,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-52-20,1584438740,109.29761791229248,3496.6740942001343,27845,carl-1070,192.168.0.3,3496.6740942001343,330051,33,0,d63b6442,2_aux_loss_formula=0.2,3.24445373839241,0.4187664177552439,2.274291690992212,0.020000000000000018,0.020000000000000018,656,2570016,330051,22.787,5.434,12.722,0.003,2515.296,32.0,93.72642857142857,35.680714285714295,0.3484999999999999,0.2834533197211857,2.499999936844688e-05,1.0903447,0.16872446,0.5453532,2.051868
9.0,0.0,3.9602649006622515,66.1456953642384,151,10000,False,340051,5685,34,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-54-06,1584438846,106.0433394908905,3602.717433691025,27845,carl-1070,192.168.0.3,3602.717433691025,340051,34,0,d63b6442,2_aux_loss_formula=0.2,3.2452556824761625,0.41864454904874215,2.2739904253675385,0.020000000000000018,0.020000000000000018,676,2648288,340051,23.839,5.033,10.393,0.003,3078.854,32.0,93.26029411764706,35.608088235294126,0.35191176470588237,0.28377496883425624,2.499999936844688e-05,1.1343048,0.18312094,0.5069352,1.802192
9.0,0.0,4.105960264900662,66.16556291390728,151,10003,False,350054,5836,35,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-55-49,1584438949,102.26763820648193,3704.9850718975067,27845,carl-1070,192.168.0.3,3704.9850718975067,350054,35,0,d63b6442,2_aux_loss_formula=0.2,3.2418412164145063,0.41798630348326166,2.2710810851643224,0.020000000000000018,0.020000000000000018,696,2726560,350054,24.969,4.751,10.117,0.003,3162.961,32.0,92.74135338345864,34.503007518797006,0.3782706766917293,0.28215869886643663,2.499999936844688e-05,1.3943202,0.2302978,0.51591045,1.658361
9.0,0.0,3.8051948051948052,65.1103896103896,154,10003,False,360057,5990,36,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-57-30,1584439050,101.79852533340454,3806.7835972309113,27845,carl-1070,192.168.0.3,3806.7835972309113,360057,36,0,d63b6442,2_aux_loss_formula=0.2,3.238708332666963,0.4173999674826555,2.26779023680333,0.020000000000000018,0.020000000000000018,716,2804512,360057,22.813,5.085,12.171,0.003,2629.143,32.0,92.6587786259542,34.3206106870229,0.39931297709923663,0.28214647158190964,2.499999936844688e-05,1.1340133,0.17889535,0.47342038,1.6515205
9.0,0.0,3.75,65.57894736842105,152,10000,False,370057,6142,37,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_10-59-13,1584439153,102.404381275177,3909.1879785060883,27845,carl-1070,192.168.0.3,3909.1879785060883,370057,37,0,d63b6442,2_aux_loss_formula=0.2,3.2361685701566856,0.41651375544783725,2.2645186302774714,0.020000000000000018,0.020000000000000018,736,2882784,370057,29.671,5.987,10.163,0.003,3148.522,32.0,92.7187969924812,34.34060150375941,0.3851879699248121,0.28212442145284355,2.499999936844688e-05,1.2346313,0.1924279,0.49736273,1.7171019
10.0,0.0,3.80794701986755,66.27814569536424,151,10000,False,380057,6293,38,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_11-00-56,1584439256,102.818186044693,4012.0061645507812,27845,carl-1070,192.168.0.3,4012.0061645507812,380057,38,0,d63b6442,2_aux_loss_formula=0.2,3.232603379426273,0.41573209567176667,2.26235243168312,0.020000000000000018,0.020000000000000018,756,2961152,380057,25.613,5.2,11.063,0.003,2892.636,32.0,92.39097744360902,34.35187969924813,0.331203007518797,0.28215869886643663,2.499999936844688e-05,1.2049701,0.19299704,0.5353211,1.9046172
10.0,0.0,3.835526315789474,65.82236842105263,152,10001,False,390058,6445,39,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_11-02-38,1584439358,101.83265042304993,4113.838814973831,27845,carl-1070,192.168.0.3,4113.838814973831,390058,39,0,d63b6442,2_aux_loss_formula=0.2,3.2283555332326648,0.41521492289766776,2.261220167736363,0.020000000000000018,0.020000000000000018,776,3039264,390058,25.831,5.716,15.355,0.004,2083.981,32.0,92.59847328244275,34.33969465648855,0.3637404580152672,0.2821586988664367,2.499999936844688e-05,1.0744667,0.1747748,0.50010794,1.8014405
9.0,0.0,4.006578947368421,65.53947368421052,152,10002,False,400060,6597,40,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_11-04-19,1584439459,101.90817356109619,4215.746988534927,27845,carl-1070,192.168.0.3,4215.746988534927,400060,40,0,d63b6442,2_aux_loss_formula=0.2,3.2254539756722655,0.4149030019780805,2.2585213695682724,0.020000000000000018,0.020000000000000018,795,3117472,400060,23.013,4.92,14.982,0.003,2135.837,32.0,92.57862595419849,34.39312977099237,0.33305343511450386,0.28206182115056866,2.499999936844688e-05,1.0348558,0.15556423,0.4966016,1.860751
9.0,0.0,3.857142857142857,65.3961038961039,154,10006,False,410066,6751,41,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_11-06-02,1584439562,102.04018020629883,4317.787168741226,27845,carl-1070,192.168.0.3,4317.787168741226,410066,41,0,d63b6442,2_aux_loss_formula=0.2,3.2230339813526383,0.41448048461974796,2.2559612765217985,0.020000000000000018,0.020000000000000018,815,3195648,410066,23.403,4.679,12.219,0.004,2618.969,32.0,92.56666666666666,34.3659090909091,0.3778787878787879,0.2821101602521021,2.499999936844688e-05,1.3729448,0.19649795,0.46401364,1.5340765
12.0,0.0,3.5064935064935066,64.53246753246754,154,10003,False,420069,6905,42,022d38ded8924772a958dbd1b9eaea4b,2020-03-17_11-07-43,1584439663,101.9131178855896,4419.700286626816,27845,carl-1070,192.168.0.3,4419.700286626816,420069,42,0,d63b6442,2_aux_loss_formula=0.2,3.219806939087572,0.4140692373373019,2.2544065301521203,0.020000000000000018,0.020000000000000018,835,3273728,420069,23.111,4.596,11.289,0.003,2834.558,32.0,92.59007633587785,34.3587786259542,0.3477862595419848,0.2821586988664367,2.499999936844688e-05,1.1998687,0.17907508,0.46078148,1.587607
