episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/policy_inference_loss
10.0,0.0,4.125874125874126,70.13286713286713,143,10001,False,16262585,237557,1626,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-33-34,1584401614,129.67495322227478,217793.24178647995,23508,diufpc29,134.21.215.107,217793.24178647995,16262585,1626,0,587863dc,0,4.30940168089397,0.5146785944126409,2.5901913741776075,0.020000000000000018,0.020000000000000018,32357,127277408,16262585,33.49,7.797,13.961,0.006,2292.079,32.0,82.65365853658537,19.241463414634147,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21987804878048778,0.21110974257913537,2.499999936844688e-05,1.5379905,0.08619747,1.3803662,1.3049083
9.0,0.0,4.119718309859155,70.44366197183099,142,10003,False,16272588,237699,1627,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-35-43,1584401743,128.870911359787,217922.11269783974,23508,diufpc29,134.21.215.107,217922.11269783974,16272588,1627,0,587863dc,0,4.309312833250922,0.5146591909344762,2.590106134877488,0.020000000000000018,0.020000000000000018,32377,127355872,16272588,32.981,9.025,12.713,0.005,2517.046,32.0,82.37914110429448,19.13006134969325,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2150920245398773,0.21110974257913534,2.499999936844688e-05,1.3481385,0.062293895,1.4654448,1.4130404
9.0,0.0,4.190140845070423,70.26760563380282,142,10002,False,16282590,237841,1628,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-37-52,1584401872,129.15926003456116,218051.2719578743,23508,diufpc29,134.21.215.107,218051.2719578743,16282590,1628,0,587863dc,0,4.309232031267985,0.5146478323142187,2.590027331221951,0.020000000000000018,0.020000000000000018,32397,127434336,16282590,27.669,7.028,12.676,0.005,2524.517,32.0,82.30674846625766,19.138650306748467,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2150920245398773,0.21110974257913534,2.499999936844688e-05,1.5624436,0.06224727,1.1258206,1.0655174
10.0,0.0,4.309859154929577,70.73239436619718,142,10004,False,16292594,237983,1629,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-40-02,1584402002,129.31324911117554,218180.58520698547,23508,diufpc29,134.21.215.107,218180.58520698547,16292594,1629,0,587863dc,0,4.309170836265272,0.5146333763115357,2.5899397916108513,0.020000000000000018,0.020000000000000018,32417,127512960,16292594,30.577,6.575,11.571,0.005,2765.568,32.0,82.56748466257669,19.21288343558282,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20061349693251534,0.21110974257913534,2.499999936844688e-05,1.6135677,0.06286129,1.015346,0.9508816
11.0,0.0,4.28169014084507,70.37323943661971,142,10001,False,16302595,238125,1630,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-42-11,1584402131,129.57402300834656,218310.15922999382,23508,diufpc29,134.21.215.107,218310.15922999382,16302595,1630,0,587863dc,0,4.309102790345518,0.514615455096968,2.589862478470261,0.020000000000000018,0.020000000000000018,32437,127591392,16302595,34.115,7.715,14.412,0.011,2220.306,32.0,82.6951219512195,19.240243902439026,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21469512195121956,0.21110974257913537,2.499999936844688e-05,1.3362447,0.045122612,0.978795,0.93205667
10.0,0.0,4.446808510638298,70.95035460992908,141,10000,False,16312595,238266,1631,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-44-21,1584402261,129.17921090126038,218439.33844089508,23508,diufpc29,134.21.215.107,218439.33844089508,16312595,1631,0,587863dc,0,4.309002980205562,0.5146057926791787,2.5897821334894022,0.020000000000000018,0.020000000000000018,32457,127669952,16312595,36.923,7.812,12.506,0.005,2558.868,32.0,82.65092024539878,19.169938650306747,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21312883435582824,0.21110974257913534,2.499999936844688e-05,1.4305778,0.047134675,0.98863393,0.9400187
9.0,0.0,4.160839160839161,69.97902097902097,143,10003,False,16322598,238409,1632,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-46-30,1584402390,129.15588784217834,218568.49432873726,23508,diufpc29,134.21.215.107,218568.49432873726,16322598,1632,0,587863dc,0,4.308934862297248,0.5145994554282656,2.589700887217245,0.020000000000000018,0.020000000000000018,32477,127748256,16322598,32.297,8.896,12.368,0.005,2587.39,32.0,82.78588957055214,19.187116564417177,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2163803680981595,0.21110974257913534,2.499999936844688e-05,1.5733159,0.049742334,1.342463,1.2988162
10.0,0.0,4.3,71.30714285714286,140,10003,False,16332601,238549,1633,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-48-38,1584402518,128.66982579231262,218697.16415452957,23508,diufpc29,134.21.215.107,218697.16415452957,16332601,1633,0,587863dc,0,4.308826179534723,0.514583396539146,2.5896341222567223,0.020000000000000018,0.020000000000000018,32497,127826592,16332601,29.555,6.721,12.177,0.005,2627.809,32.0,82.68148148148147,19.21172839506173,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21592592592592585,0.21110974257913534,2.499999936844688e-05,1.5299163,0.048263863,1.5086157,1.468792
9.0,0.0,4.056737588652482,70.78014184397163,141,10000,False,16342601,238690,1634,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-50-46,1584402646,127.90908002853394,218825.0732345581,23508,diufpc29,134.21.215.107,218825.0732345581,16342601,1634,0,587863dc,0,4.308732106670063,0.5145722449239117,2.589538176138361,0.020000000000000018,0.020000000000000018,32516,127905056,16342601,27.92,7.14,16.109,0.006,1986.427,32.0,82.15493827160493,18.97222222222222,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2217901234567901,0.21110974257913534,2.499999936844688e-05,1.5202785,0.047842953,1.333283,1.2911788
8.0,0.0,4.169014084507042,70.57042253521126,142,10001,False,16352602,238832,1635,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-52-55,1584402775,128.56915307044983,218953.64238762856,23508,diufpc29,134.21.215.107,218953.64238762856,16352602,1635,0,587863dc,0,4.308617195167656,0.5145560963885752,2.5894747484068166,0.020000000000000018,0.020000000000000018,32536,127983392,16352602,33.541,7.521,14.05,0.005,2277.618,32.0,82.20123456790122,19.080864197530868,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.22141975308641978,0.21110974257913534,2.499999936844688e-05,1.571275,0.05022458,1.3613507,1.317596
8.0,0.0,3.914285714285714,71.1,140,10002,False,16362604,238972,1636,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-55-04,1584402904,128.6473138332367,219082.2897014618,23508,diufpc29,134.21.215.107,219082.2897014618,16362604,1636,0,587863dc,0,4.308497402346022,0.5145383176074548,2.5894099041097247,0.020000000000000018,0.020000000000000018,32556,128061888,16362604,34.627,8.061,15.321,0.006,2088.696,32.0,82.90987654320988,19.07716049382716,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.19932098765432094,0.21110974257913534,2.499999936844688e-05,1.5400082,0.054882884,1.3119627,1.2631298
9.0,0.0,4.00709219858156,71.1418439716312,141,10003,False,16372607,239113,1637,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-57-12,1584403032,128.34711337089539,219210.6368148327,23508,diufpc29,134.21.215.107,219210.6368148327,16372607,1637,0,587863dc,0,4.308373209652958,0.5145313315189675,2.589316118405146,0.020000000000000018,0.020000000000000018,32576,128140064,16372607,24.893,7.045,11.823,0.005,2706.526,32.0,82.43167701863354,19.15714285714286,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.2091304347826087,0.21110974257913537,2.499999936844688e-05,1.5035495,0.053697675,1.1681643,1.1173649
8.0,0.0,4.078571428571428,71.70714285714286,140,10003,False,16382610,239253,1638,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_00-59-22,1584403162,129.5125367641449,219340.14935159683,23508,diufpc29,134.21.215.107,219340.14935159683,16382610,1638,0,587863dc,0,4.308309324196569,0.5145216175190395,2.5892372831139774,0.020000000000000018,0.020000000000000018,32596,128218528,16382610,29.023,7.973,12.572,0.005,2545.305,32.0,82.60548780487804,19.23353658536585,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21274390243902438,0.21110974257913537,2.499999936844688e-05,1.4978725,0.054921716,1.3876284,1.3401866
9.0,0.0,4.35,71.37857142857143,140,10001,False,16392611,239393,1639,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-01-31,1584403291,129.48324060440063,219469.63259220123,23508,diufpc29,134.21.215.107,219469.63259220123,16392611,1639,0,587863dc,0,4.308218175232643,0.5145085082056929,2.5891595505634015,0.020000000000000018,0.020000000000000018,32616,128297088,16392611,32.549,7.555,14.9,0.005,2147.625,32.0,82.72147239263803,19.142331288343556,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21355828220858897,0.21110974257913534,2.499999936844688e-05,1.6090181,0.057682365,1.1018128,1.0453968
10.0,0.0,4.1,71.04285714285714,140,10002,False,16402613,239533,1640,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-03-41,1584403421,129.6251654624939,219599.25775766373,23508,diufpc29,134.21.215.107,219599.25775766373,16402613,1640,0,587863dc,0,4.308138130881674,0.5144967478187609,2.5890756696254056,0.020000000000000018,0.020000000000000018,32636,128375616,16402613,28.092,7.223,12.62,0.005,2535.663,32.0,82.82682926829267,19.257317073170732,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21774390243902436,0.21110974257913537,2.499999936844688e-05,1.3977399,0.050169345,1.3695272,1.3259586
9.0,0.0,3.986111111111111,69.88888888888889,144,10000,False,16412613,239677,1641,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-05-50,1584403550,128.98813033103943,219728.24588799477,23508,diufpc29,134.21.215.107,219728.24588799477,16412613,1641,0,587863dc,0,4.308054614637071,0.5144820052567441,2.5889944724064065,0.020000000000000018,0.020000000000000018,32656,128454112,16412613,31.274,6.624,13.72,0.005,2332.347,32.0,82.33148148148148,19.193827160493825,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21839506172839504,0.21110974257913534,2.499999936844688e-05,1.564744,0.05008861,1.0092742,0.9581022
12.0,0.0,4.185714285714286,71.47857142857143,140,10003,False,16422616,239817,1642,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-07-58,1584403678,128.28205275535583,219856.52794075012,23508,diufpc29,134.21.215.107,219856.52794075012,16422616,1642,0,587863dc,0,4.307932757931308,0.5144702345567814,2.5889121545701808,0.020000000000000018,0.020000000000000018,32676,128532576,16422616,27.309,7.532,13.883,0.005,2304.943,32.0,82.18703703703703,19.14197530864197,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21623456790123458,0.21110974257913534,2.499999936844688e-05,1.4787357,0.047509648,1.2363025,1.1928016
8.0,0.0,3.8489208633093526,71.81294964028777,139,10002,False,16432618,239956,1643,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-10-07,1584403807,129.24968576431274,219985.77762651443,23508,diufpc29,134.21.215.107,219985.77762651443,16432618,1643,0,587863dc,0,4.307834857416396,0.514459017913678,2.5888383386741953,0.020000000000000018,0.020000000000000018,32696,128611072,16432618,33.484,8.67,13.852,0.005,2310.08,32.0,82.5601226993865,19.03680981595092,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21822085889570553,0.21110974257913534,2.499999936844688e-05,1.4495878,0.045423232,1.2770386,1.2361844
9.0,0.0,3.9928057553956835,71.80575539568345,139,10001,False,16442619,240095,1644,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-12-15,1584403935,128.01604509353638,220113.79367160797,23508,diufpc29,134.21.215.107,220113.79367160797,16442619,1644,0,587863dc,0,4.307725759455182,0.5144417442276672,2.588765474001121,0.020000000000000018,0.020000000000000018,32715,128689632,16442619,26.948,6.668,12.778,0.005,2504.342,32.0,82.2223602484472,19.10745341614907,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.21937888198757763,0.21110974257913537,2.499999936844688e-05,1.5691018,0.051558882,0.7544629,0.6925057
9.0,0.0,4.107142857142857,71.67857142857143,140,10003,False,16452622,240235,1645,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-14-23,1584404063,127.96464943885803,220241.75832104683,23508,diufpc29,134.21.215.107,220241.75832104683,16452622,1645,0,587863dc,0,4.307624126221549,0.5144262624946023,2.588690234759721,0.020000000000000018,0.020000000000000018,32735,128768128,16452622,28.153,10.676,14.104,0.005,2268.889,32.0,82.04782608695653,19.224844720496893,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.21391304347826084,0.21110974257913537,2.499999936844688e-05,1.5058477,0.04867778,1.359011,1.3165876
9.0,0.0,3.76056338028169,70.32394366197182,142,10002,False,16462624,240377,1646,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-16-31,1584404191,127.91736054420471,220369.67568159103,23508,diufpc29,134.21.215.107,220369.67568159103,16462624,1646,0,587863dc,0,4.307504582648921,0.514418673585235,2.588606052915818,0.020000000000000018,0.020000000000000018,32755,128846656,16462624,30.109,6.307,11.965,0.005,2674.47,32.0,82.32049689440993,19.135403726708073,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.21000000000000002,0.21110974257913537,2.499999936844688e-05,1.5161592,0.05213084,1.57673,1.5346487
9.0,0.0,4.184397163120567,71.09219858156028,141,10000,False,16472624,240518,1647,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-18-41,1584404321,129.3558225631714,220499.0315041542,23508,diufpc29,134.21.215.107,220499.0315041542,16472624,1647,0,587863dc,0,4.307429399828314,0.5144017607534696,2.5885204109468383,0.020000000000000018,0.020000000000000018,32775,128925088,16472624,29.655,7.113,15.782,0.005,2027.62,32.0,82.48527607361962,19.125153374233133,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2096319018404908,0.21110974257913534,2.499999936844688e-05,1.5056179,0.052549236,1.087991,1.0363721
8.0,0.0,3.7928571428571427,71.08571428571429,140,10000,False,16482624,240658,1648,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-20-50,1584404450,128.98958539962769,220628.02108955383,23508,diufpc29,134.21.215.107,220628.02108955383,16482624,1648,0,587863dc,0,4.307330037491132,0.5143921741426628,2.5884530648044244,0.020000000000000018,0.020000000000000018,32795,129003680,16482624,27.564,6.768,12.243,0.005,2613.757,32.0,82.56503067484662,19.108588957055215,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21319018404907975,0.21110974257913534,2.499999936844688e-05,1.53596,0.05178749,0.93652034,0.8813572
9.0,0.0,4.2,71.4,140,10000,False,16492624,240798,1649,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-22-59,1584404579,129.05566024780273,220757.07674980164,23508,diufpc29,134.21.215.107,220757.07674980164,16492624,1649,0,587863dc,0,4.3072322858364664,0.514393984569713,2.588374695929197,0.020000000000000018,0.020000000000000018,32815,129082048,16492624,27.3,7.803,14.67,0.005,2181.352,32.0,82.48527607361963,19.192024539877302,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21300613496932513,0.21110974257913534,2.499999936844688e-05,1.465801,0.05465322,1.4815884,1.4359803
9.0,0.0,4.0,71.5,140,10002,False,16502626,240938,1650,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-25-07,1584404707,128.3672070503235,220885.44395685196,23508,diufpc29,134.21.215.107,220885.44395685196,16502626,1650,0,587863dc,0,4.307142026572219,0.5143837908739336,2.588276281686458,0.020000000000000018,0.020000000000000018,32835,129160416,16502626,36.581,8.626,12.677,0.005,2524.346,32.0,82.38024691358025,19.13888888888889,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.22111111111111112,0.21110974257913534,2.499999936844688e-05,1.5348074,0.05662424,1.3828099,1.33378
9.0,0.0,3.8226950354609928,71.08510638297872,141,10003,False,16512629,241079,1651,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-27-16,1584404836,129.1133313179016,221014.55728816986,23508,diufpc29,134.21.215.107,221014.55728816986,16512629,1651,0,587863dc,0,4.307042960726143,0.5143670497526683,2.588202110250681,0.020000000000000018,0.020000000000000018,32855,129239040,16512629,30.157,7.637,14.367,0.005,2227.399,32.0,82.46932515337423,19.124539877300613,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21625766871165644,0.21110974257913534,2.499999936844688e-05,1.5742786,0.064421445,1.2836809,1.2254872
8.0,0.0,3.85,71.52142857142857,140,10001,False,16522630,241219,1652,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-29-25,1584404965,128.44751524925232,221143.0048034191,23508,diufpc29,134.21.215.107,221143.0048034191,16522630,1652,0,587863dc,0,4.306941294526133,0.5143491607892927,2.5881044954653594,0.020000000000000018,0.020000000000000018,32875,129317536,16522630,32.325,7.436,17.817,0.009,1796.028,32.0,82.1716049382716,19.017901234567898,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.22154320987654322,0.21110974257913534,2.499999936844688e-05,1.5331728,0.060941014,1.2393825,1.1833615
9.0,0.0,3.9424460431654675,71.88489208633094,139,10000,False,16532630,241358,1653,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-31-34,1584405094,128.9164764881134,221271.92127990723,23508,diufpc29,134.21.215.107,221271.92127990723,16532630,1653,0,587863dc,0,4.306849118187288,0.5143338127502914,2.5880479367437297,0.020000000000000018,0.020000000000000018,32895,129396064,16532630,34.766,7.412,13.606,0.005,2351.949,32.0,82.37300613496932,19.169938650306747,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21668711656441714,0.21110974257913534,2.499999936844688e-05,1.4080902,0.093495354,1.2157848,1.1277438
8.0,0.0,4.057553956834532,71.79856115107914,139,10000,False,16542630,241497,1654,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-33-42,1584405222,128.52923035621643,221400.45051026344,23508,diufpc29,134.21.215.107,221400.45051026344,16542630,1654,0,587863dc,0,4.306756049928942,0.5143150342713403,2.587998732128835,0.020000000000000018,0.020000000000000018,32914,129474656,16542630,33.161,7.388,13.87,0.005,2307.169,32.0,82.50308641975309,19.090123456790124,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21932098765432098,0.21110974257913534,2.499999936844688e-05,1.4203304,0.10521135,0.97215277,0.85860854
9.0,0.0,4.0,71.97841726618705,139,10001,False,16552631,241636,1655,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-35-52,1584405352,129.53027820587158,221529.98078846931,23508,diufpc29,134.21.215.107,221529.98078846931,16552631,1655,0,587863dc,0,4.3066904118004405,0.5143078893882586,2.587935549953407,0.020000000000000018,0.020000000000000018,32934,129553056,16552631,28.509,6.34,12.181,0.006,2627.11,32.0,82.89079754601228,19.19509202453988,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2138036809815951,0.21110974257913534,2.499999936844688e-05,1.4609619,0.10603506,1.2951611,1.198296
8.0,0.0,3.9280575539568345,72.22302158273381,139,10002,False,16562633,241775,1656,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-38-01,1584405481,129.19355058670044,221659.17433905602,23508,diufpc29,134.21.215.107,221659.17433905602,16562633,1656,0,587863dc,0,4.306610421633959,0.5142979360280552,2.587873495944432,0.020000000000000018,0.020000000000000018,32954,129631328,16562633,35.879,7.631,13.706,0.005,2334.688,32.0,82.85276073619632,19.084049079754603,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.22092024539877295,0.21110974257913534,2.499999936844688e-05,1.4725425,0.10795122,1.8007934,1.7184441
9.0,0.0,3.805755395683453,71.66906474820144,139,10003,False,16572636,241914,1657,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-40-10,1584405610,128.5786828994751,221787.7530219555,23508,diufpc29,134.21.215.107,221787.7530219555,16572636,1657,0,587863dc,0,4.306521054364591,0.5142873921299653,2.5877824360009587,0.020000000000000018,0.020000000000000018,32974,129709664,16572636,32.573,7.764,13.145,0.005,2434.329,32.0,82.579012345679,19.254320987654324,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2223456790123457,0.21110974257913534,2.499999936844688e-05,1.2953725,0.0939966,1.425898,1.3448436
9.0,0.0,4.159420289855072,72.31884057971014,138,10000,False,16582636,242052,1658,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-42-20,1584405740,130.2571086883545,221918.01013064384,23508,diufpc29,134.21.215.107,221918.01013064384,16582636,1658,0,587863dc,0,4.306465072057952,0.5142798283665995,2.5877051349129805,0.020000000000000018,0.020000000000000018,32994,129788000,16582636,30.042,7.198,13.592,0.006,2354.317,32.0,83.27195121951219,19.304878048780488,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21481707317073168,0.21110974257913537,2.499999936844688e-05,1.4801433,0.10854748,1.4100183,1.3153739
9.0,2.0,4.463768115942029,72.43478260869566,138,10000,False,16592636,242190,1659,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-44-29,1584405869,129.6295108795166,222047.63964152336,23508,diufpc29,134.21.215.107,222047.63964152336,16592636,1659,0,587863dc,0,4.30637491878585,0.5142744891515054,2.587627608383372,0.020000000000000018,0.020000000000000018,33014,129866432,16592636,29.472,6.791,13.867,0.005,2307.558,32.0,82.56524390243902,19.254268292682926,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2178658536585366,0.21110974257913537,2.499999936844688e-05,1.4824717,0.102450125,1.1974415,1.0997479
8.0,0.0,3.8642857142857143,71.9,140,10002,False,16602638,242330,1660,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-46-40,1584406000,130.17028737068176,222177.80992889404,23508,diufpc29,134.21.215.107,222177.80992889404,16602638,1660,0,587863dc,0,4.306298779952741,0.5142708895246335,2.587587698296426,0.020000000000000018,0.020000000000000018,33034,129944736,16602638,38.166,6.588,12.83,0.006,2494.202,32.0,82.91036585365853,19.117682926829268,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21579268292682927,0.21110974257913537,2.499999936844688e-05,1.3549616,0.081890754,1.503726,1.4353738
9.0,0.0,4.166666666666667,72.23188405797102,138,10000,False,16612638,242468,1661,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-48-49,1584406129,129.49619603157043,222307.3061249256,23508,diufpc29,134.21.215.107,222307.3061249256,16612638,1661,0,587863dc,0,4.306218270077657,0.5142580669055373,2.587504325638169,0.020000000000000018,0.020000000000000018,33054,130023232,16612638,33.348,8.376,12.96,0.008,2469.076,32.0,82.5609756097561,19.1859756097561,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20829268292682926,0.21110974257913537,2.499999936844688e-05,1.3500303,0.08356027,1.5983638,1.5308275
9.0,0.0,4.381294964028777,71.8273381294964,139,10000,False,16622638,242607,1662,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-50-58,1584406258,128.40719485282898,222435.71331977844,23508,diufpc29,134.21.215.107,222435.71331977844,16622638,1662,0,587863dc,0,4.30611830295515,0.5142501147199424,2.587414280096477,0.020000000000000018,0.020000000000000018,33074,130101696,16622638,32.677,7.653,12.789,0.005,2502.074,32.0,82.58395061728395,19.208641975308645,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20919753086419754,0.21110974257913534,2.499999936844688e-05,1.5293815,0.08831679,1.7350099,1.6665986
9.0,0.0,4.15,71.70714285714286,140,10003,False,16632641,242747,1663,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-53-07,1584406387,129.122798204422,222564.83611798286,23508,diufpc29,134.21.215.107,222564.83611798286,16632641,1663,0,587863dc,0,4.306036581852816,0.5142432415173922,2.5873204927594915,0.020000000000000018,0.020000000000000018,33094,130180128,16632641,31.088,6.627,12.586,0.005,2542.595,32.0,82.57777777777777,19.160493827160494,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21191358024691356,0.21110974257913534,2.499999936844688e-05,1.391775,0.081723556,1.2180088,1.1415186
9.0,0.0,4.141843971631205,70.83687943262412,141,10000,False,16642641,242888,1664,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-55-16,1584406516,129.3528916835785,222694.18900966644,23508,diufpc29,134.21.215.107,222694.18900966644,16642641,1664,0,587863dc,0,4.305942082611174,0.5142406955164023,2.5872484074148936,0.020000000000000018,0.020000000000000018,33113,130258432,16642641,34.89,7.824,14.152,0.005,2261.206,32.0,82.93067484662578,19.173619631901843,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21073619631901838,0.21110974257913534,2.499999936844688e-05,1.5353508,0.09240958,1.4525996,1.3737569
10.0,0.0,4.4071428571428575,71.15,140,10001,False,16652642,243028,1665,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-57-24,1584406644,128.22823309898376,222822.41724276543,23508,diufpc29,134.21.215.107,222822.41724276543,16652642,1665,0,587863dc,0,4.305815342618606,0.5142249117514912,2.5871870467756093,0.020000000000000018,0.020000000000000018,33133,130336832,16652642,29.523,6.904,13.106,0.005,2441.614,32.0,82.4248447204969,19.059006211180126,0.0,0.014167795983737836,0.0,0.014164305949008499,0.0,0.014164305949008499,0.21354037267080742,0.21110974257913537,2.499999936844688e-05,1.5903903,0.10228679,1.120496,1.0191761
10.0,0.0,4.042253521126761,70.87323943661971,142,10000,False,16662642,243170,1666,916ff790b04d4b479ec705a4e01a0ebe,2020-03-17_01-59-33,1584406773,129.12155079841614,222951.53879356384,23508,diufpc29,134.21.215.107,222951.53879356384,16662642,1666,0,587863dc,0,4.3057348345367705,0.5142182178743554,2.587141842482678,0.020000000000000018,0.020000000000000018,33153,130415264,16662642,31.492,6.761,14.231,0.006,2248.666,32.0,82.28414634146341,19.15670731707317,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21506097560975615,0.21110974257913537,2.499999936844688e-05,1.6313936,0.12305036,1.2532185,1.1378632
