episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
6.0,0.0,3.7966101694915255,69.09604519774011,177,32083,False,797123,4779,25,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-55-04,1584453304,33.77650284767151,837.7552888393402,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,837.7552888393402,797123,25,8,ed00bc8e,0,42.879735927345344,14.32391238935454,5.960633487494052,0.0,0.4,265,2828288,797123,0.0,8616.128,1793,31159,94.18666666666665,47.61999999999999,120567,13.24,4.726774798951183,"[0.0, 4.9, 16.0, 16.0, 16.0]",50.6,141.644,112.23,202350,1983488,588111246,202350
7.0,0.0,3.7758620689655173,69.44827586206897,174,32081,False,829204,4953,26,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-55-37,1584453337,33.105172634124756,870.860461473465,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,870.860461473465,829204,26,8,ed00bc8e,0,42.87996075752855,14.317580287832497,5.961979369243043,0.0,0.4,276,2949120,829204,0.0,0.0,1867,31552,94.42272727272729,47.75681818181818,120802,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",41.427,145.774,120.015,208759,2061312,607235553,208759
7.0,0.0,3.6411764705882352,70.72941176470589,170,31666,False,860870,5123,27,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-56-10,1584453370,33.123327016830444,903.9837884902954,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,903.9837884902954,860870,27,8,ed00bc8e,0,42.89146778853957,14.311463869760477,5.967052716299162,0.0,0.4,288,3070464,860870,0.0,40454.443,1939,31935,95.18409090909091,47.92954545454545,121039,13.28,4.745692783988445,"[0.0, 4.9, 16.0, 16.0, 16.0]",46.766,142.861,113.596,215577,2142208,627773043,215577
6.0,0.0,3.86046511627907,69.27325581395348,172,32082,False,892952,5295,28,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-56-44,1584453404,33.69907736778259,937.682865858078,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,937.682865858078,892952,28,8,ed00bc8e,0,42.92805377622982,14.316704713182352,5.976481760572938,0.0,0.4,299,3189760,892952,0.0,23925.262,2011,32320,94.23777777777778,48.235555555555564,121273,13.28,4.745692783988446,"[0.0, 4.9, 16.0, 16.0, 16.0]",43.313,133.696,112.775,221595,2219520,645857357,221595
6.0,0.0,3.9239766081871346,69.00584795321637,171,32057,False,925009,5466,29,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-57-17,1584453437,33.8739447593689,971.5568106174469,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,971.5568106174469,925009,29,8,ed00bc8e,0,42.96631560669127,14.327780171604081,5.980642926030646,0.0,0.4,310,3310080,925009,0.0,0.0,2083,32697,95.13636363636364,48.472727272727276,121508,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",43.028,138.242,114.853,229213,2295296,668678339,229213
6.0,0.0,3.820809248554913,69.71676300578035,173,32051,False,957060,5639,30,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-57-51,1584453471,33.307101249694824,1004.8639118671417,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,1004.8639118671417,957060,30,8,ed00bc8e,0,42.98770529632526,14.328768291419028,5.976986502813062,0.0,0.4,322,3431424,957060,0.0,0.0,2158,33077,94.55,48.56590909090908,121745,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",43.905,132.592,107.226,238829,2377728,697347587,238829
6.0,0.0,3.7257142857142855,69.4,175,32086,False,989146,5814,31,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-58-24,1584453504,33.44517540931702,1038.3090872764587,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,1038.3090872764587,989146,31,8,ed00bc8e,0,43.005163335137176,14.330622944663357,5.979097400963916,0.0,0.4,333,3551232,989146,2729.598,0.0,2232,33465,94.58863636363635,48.811363636363645,121979,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",48.202,138.236,112.523,248458,2458112,726120482,248458
6.0,0.0,3.7471264367816093,68.82758620689656,174,31659,False,1020805,5988,32,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-58-58,1584453538,33.327340841293335,1071.636428117752,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,1071.636428117752,1020805,32,8,ed00bc8e,0,43.01630523491538,14.336388258219426,5.984700088429712,0.0,0.4,345,3673600,1020805,0.0,25797.149,2306,33834,94.81818181818181,48.97045454545453,122218,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",41.952,141.734,111.704,258875,2536448,757203897,258875
7.0,0.0,3.8114285714285714,69.16571428571429,175,32074,False,1052879,6163,33,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_13-59-31,1584453571,33.351537227630615,1104.9879653453827,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,1104.9879653453827,1052879,33,8,ed00bc8e,0,43.03754271778924,14.335494543571887,5.986216044761739,0.0,0.4,356,3794944,1052879,0.0,29933.423,2380,34215,94.94772727272729,49.20681818181817,122454,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",46.276,137.749,112.164,264088,2612736,772602248,264088
6.0,0.0,3.7309941520467835,69.16374269005848,171,32059,False,1084938,6334,34,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_14-00-04,1584453604,33.354987382888794,1138.3429527282715,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,1138.3429527282715,1084938,34,8,ed00bc8e,0,43.030653140474314,14.338903363895474,5.99075414851897,0.0,0.4,368,3915776,1084938,0.0,28936.368,2451,34601,94.99772727272729,49.31363636363637,122690,13.28,4.745692783988446,"[0.0, 4.9, 16.0, 16.0, 16.0]",41.652,137.02,122.751,273690,2693632,801286522,273690
7.0,0.0,3.6724137931034484,70.36781609195403,174,31656,False,1116594,6508,35,a1abd0f83b684bba836c2c97b7c9e511,2020-03-17_14-00-38,1584453638,33.680930852890015,1172.0238835811615,1714,ray-apex-epsilon-target-head-080388e8,10.128.0.4,1172.0238835811615,1116594,35,8,ed00bc8e,0,43.05439436888595,14.336732721192398,5.992986165029492,0.0,0.4,379,4035072,1116594,0.0,0.0,2519,34994,93.72222222222223,49.48666666666666,122924,13.28,4.745692783988446,"[0.0, 4.9, 16.0, 16.0, 16.0]",45.162,138.109,110.08,282913,2771456,828833743,282913
