episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/hand_inference_loss
13.0,0.0,7.054054054054054,68.0,148,10004,False,12752030,188337,1275,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-25-25,1581110725,94.13106918334961,120088.35054183006,28688,diufpc29,134.21.215.107,120088.35054183006,12752030,1275,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042698197666165,0.33674359043446206,1.8079383710459231,0.020000000000000018,0.020000000000000018,25371,99746656,12752030,25.605,7.795,11.599,0.005,2758.747,32.0,49.233870967741936,78.00241935483871,0.5053225806451613,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5412096774193549,0.42665352875969936,2.499999936844688e-05,1.7886021,0.13257043,3.5556233,3.484605
14.0,0.0,6.619047619047619,67.75510204081633,147,10000,False,12762030,188484,1276,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-26-59,1581110819,94.18781995773315,120182.5383617878,28688,diufpc29,134.21.215.107,120182.5383617878,12762030,1276,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042815540465433,0.3367424269862189,1.8079403712119149,0.020000000000000018,0.020000000000000018,25391,99825024,12762030,23.888,5.749,12.461,0.005,2567.91,32.0,49.29758064516129,78.06532258064516,0.5018548387096774,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5441935483870968,0.42665352875969936,2.499999936844688e-05,1.7228421,0.12651962,3.5356445,3.4677029
14.0,0.0,6.966216216216216,67.6891891891892,148,10002,False,12772032,188632,1277,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-28-33,1581110913,94.15235352516174,120276.69071531296,28688,diufpc29,134.21.215.107,120276.69071531296,12772032,1277,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042848833213045,0.3367441326694981,1.8079607738558532,0.020000000000000018,0.020000000000000018,25411,99903264,12772032,21.05,5.105,10.623,0.004,3012.318,32.0,49.360975609756096,78.19105691056913,0.47626016260162596,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5404065040650408,0.42665352875969936,2.499999936844688e-05,1.6334648,0.12116119,3.3914318,3.3249857
13.0,0.0,6.794520547945205,68.32876712328768,146,10000,False,12782032,188778,1278,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-30-09,1581111009,95.10040402412415,120371.79111933708,28688,diufpc29,134.21.215.107,120371.79111933708,12782032,1278,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804325032228573,0.3367494222636933,1.807975192374551,0.020000000000000018,0.020000000000000018,25431,99981440,12782032,20.081,5.352,10.553,0.006,3032.429,32.0,49.3096,78.18240000000003,0.47128000000000003,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5451199999999999,0.42665352875969936,2.499999936844688e-05,1.650343,0.1011441,3.3832498,3.3278048
14.0,0.0,6.582191780821918,68.43835616438356,146,10000,False,12792032,188924,1279,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-31-43,1581111103,94.38928484916687,120466.18040418625,28688,diufpc29,134.21.215.107,120466.18040418625,12792032,1279,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043282041074757,0.3367487983645844,1.8079637318237778,0.020000000000000018,0.020000000000000018,25451,100059808,12792032,20.331,5.718,13.407,0.005,2386.729,32.0,49.08709677419355,78.0991935483871,0.4426612903225806,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.540483870967742,0.42665352875969936,2.499999936844688e-05,1.7245507,0.10843133,3.5247693,3.4665313
14.0,0.0,6.739726027397261,68.81506849315069,146,10003,False,12802035,189070,1280,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-33-17,1581111197,94.21227383613586,120560.39267802238,28688,diufpc29,134.21.215.107,120560.39267802238,12802035,1280,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043188169650333,0.33674911044576433,1.807966593833046,0.020000000000000018,0.020000000000000018,25471,100137984,12802035,21.174,5.562,10.532,0.004,3038.394,32.0,49.34354838709678,78.03951612903226,0.47443548387096773,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5305645161290323,0.42665352875969936,2.499999936844688e-05,1.7361397,0.11000459,3.592655,3.5341396
14.0,0.0,6.979591836734694,67.80952380952381,147,10000,False,12812035,189217,1281,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-34-51,1581111291,94.28641724586487,120654.67909526825,28688,diufpc29,134.21.215.107,120654.67909526825,12812035,1281,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804307118983145,0.33674699437734834,1.8079584295258457,0.020000000000000018,0.020000000000000018,25490,100216160,12812035,20.172,5.385,13.498,0.004,2370.768,32.0,49.28387096774193,78.05967741935484,0.4522580645161289,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5350806451612903,0.42665352875969936,2.499999936844688e-05,1.8296025,0.1006582,3.6213975,3.5681095
13.0,0.0,6.446666666666666,66.67333333333333,150,10001,False,12822036,189367,1282,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-36-26,1581111386,94.15934824943542,120748.83844351768,28688,diufpc29,134.21.215.107,120748.83844351768,12822036,1282,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043052140990112,0.33674783227836036,1.80794648041042,0.020000000000000018,0.020000000000000018,25510,100294304,12822036,23.234,5.644,10.952,0.004,2921.836,32.0,49.31707317073171,78.04390243902441,0.4902439024390244,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5349593495934959,0.42665352875969936,2.499999936844688e-05,1.8552232,0.09428632,3.6530862,3.6034164
13.0,0.0,6.859060402684563,67.25503355704699,149,10001,False,12832037,189516,1283,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-38-00,1581111480,93.8086850643158,120842.647128582,28688,diufpc29,134.21.215.107,120842.647128582,12832037,1283,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042806323733935,0.33674554443306354,1.80793737524247,0.020000000000000018,0.020000000000000018,25530,100372352,12832037,22.398,4.948,10.509,0.004,3045.136,32.0,49.269105691056915,78.16016260162601,0.483739837398374,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5416260162601627,0.42665352875969936,2.499999936844688e-05,1.7385161,0.09051563,3.576972,3.5287871
12.0,0.0,6.360544217687075,67.89115646258503,147,10000,False,12842037,189663,1284,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-39-34,1581111574,94.82808923721313,120937.47521781921,28688,diufpc29,134.21.215.107,120937.47521781921,12842037,1284,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043087155169184,0.33674840908868214,1.8079303887083846,0.020000000000000018,0.020000000000000018,25550,100450208,12842037,22.213,5.883,10.719,0.005,2985.237,32.0,49.340322580645164,78.16048387096777,0.45532258064516123,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5379032258064517,0.42665352875969936,2.499999936844688e-05,1.656989,0.085302986,3.4996839,3.4537835
12.0,0.0,6.126666666666667,66.97333333333333,150,10002,False,12852039,189813,1285,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-41-09,1581111669,94.13300681114197,121031.60822463036,28688,diufpc29,134.21.215.107,121031.60822463036,12852039,1285,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042873749202513,0.3367504383140892,1.8079333494032832,0.020000000000000018,0.020000000000000018,25570,100528352,12852039,27.205,6.721,11.754,0.005,2722.585,32.0,49.30241935483871,78.07338709677421,0.4810483870967741,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5408870967741936,0.42665352875969936,2.499999936844688e-05,1.7986839,0.0925522,3.563186,3.513812
13.0,0.0,6.3108108108108105,67.37837837837837,148,10000,False,12862039,189961,1286,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-42-43,1581111763,94.26819014549255,121125.87641477585,28688,diufpc29,134.21.215.107,121125.87641477585,12862039,1286,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042853320469265,0.3367507322841371,1.807932539264936,0.020000000000000018,0.020000000000000018,25590,100606464,12862039,21.318,5.678,11.721,0.005,2730.156,32.0,49.13225806451614,78.11370967741935,0.44451612903225807,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5425000000000001,0.42665352875969936,2.499999936844688e-05,1.6872238,0.08711904,3.3810325,3.3333154
13.0,0.0,7.01360544217687,68.22448979591837,147,10001,False,12872040,190108,1287,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-44-18,1581111858,94.78642559051514,121220.66284036636,28688,diufpc29,134.21.215.107,121220.66284036636,12872040,1287,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042985496766337,0.3367568185890155,1.8079311591048344,0.020000000000000018,0.020000000000000018,25610,100684672,12872040,19.939,5.244,11.422,0.004,2801.643,32.0,49.273387096774194,78.17741935483873,0.4916935483870968,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5467741935483871,0.42665352875969936,2.499999936844688e-05,1.6252911,0.08348117,3.580403,3.5360084
13.0,0.0,6.417808219178082,68.28767123287672,146,10002,False,12882042,190254,1288,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-45-52,1581111952,94.16310214996338,121314.82594251633,28688,diufpc29,134.21.215.107,121314.82594251633,12882042,1288,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042899511584523,0.3367543935162445,1.807931901972621,0.020000000000000018,0.020000000000000018,25630,100762976,12882042,20.928,5.473,11.324,0.004,2825.94,32.0,49.329032258064515,78.12258064516128,0.4669354838709678,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5467741935483871,0.42665352875969936,2.499999936844688e-05,1.7016519,0.096958734,3.5655074,3.5137825
12.0,0.0,6.863013698630137,68.41095890410959,146,10000,False,12892042,190400,1289,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-47-26,1581112046,94.25649809837341,121409.0824406147,28688,diufpc29,134.21.215.107,121409.0824406147,12892042,1289,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.80428056834095,0.33675353484629916,1.8079347051362975,0.020000000000000018,0.020000000000000018,25650,100841248,12892042,20.327,4.862,9.696,0.004,3300.344,32.0,49.31951219512195,78.03495934959349,0.506260162601626,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5430081300813008,0.42665352875969936,2.499999936844688e-05,1.7958189,0.10154025,3.549249,3.494934
14.0,0.0,6.904109589041096,68.36301369863014,146,10001,False,12902043,190546,1290,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-49-00,1581112140,94.17667579650879,121503.25911641121,28688,diufpc29,134.21.215.107,121503.25911641121,12902043,1290,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042988644507485,0.33675379341681294,1.8079476909059264,0.020000000000000018,0.020000000000000018,25670,100919584,12902043,20.334,5.286,10.109,0.005,3165.483,32.0,49.408870967741926,77.97016129032258,0.4666129032258065,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5424193548387097,0.42665352875969936,2.499999936844688e-05,1.6834857,0.091274746,3.3745203,3.3244605
15.0,0.0,6.714285714285714,68.21088435374149,147,10003,False,12912046,190693,1291,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-50-35,1581112235,94.3112440109253,121597.57036042213,28688,diufpc29,134.21.215.107,121597.57036042213,12912046,1291,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042894052286007,0.33675423690152023,1.8079493431084424,0.020000000000000018,0.020000000000000018,25689,100997856,12912046,20.234,5.823,13.992,0.006,2286.959,32.0,49.25645161290323,78.11612903225809,0.4580645161290323,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5412903225806454,0.42665352875969936,2.499999936844688e-05,1.6338339,0.09575702,3.2397544,3.186108
13.0,0.0,6.56,66.83333333333333,150,10001,False,12922047,190843,1292,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-52-08,1581112328,93.39822363853455,121690.96858406067,28688,diufpc29,134.21.215.107,121690.96858406067,12922047,1292,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804271613598572,0.33675038308800204,1.8079551998813557,0.020000000000000018,0.020000000000000018,25709,101075968,12922047,20.807,4.906,10.829,0.004,2954.958,32.0,49.401639344262286,78.11147540983609,0.46934426229508197,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5462295081967213,0.42665352875969936,2.499999936844688e-05,1.6470697,0.09528038,3.463564,3.4119816
14.0,0.0,6.885135135135135,67.64864864864865,148,10000,False,12932047,190991,1293,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-53-42,1581112422,94.3304615020752,121785.29904556274,28688,diufpc29,134.21.215.107,121785.29904556274,12932047,1293,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8042899616820876,0.33675002721689873,1.807962394219027,0.020000000000000018,0.020000000000000018,25729,101154304,12932047,22.666,5.155,9.692,0.004,3301.61,32.0,49.26532258064517,77.99677419354839,0.4340322580645162,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5441935483870968,0.42665352875969936,2.499999936844688e-05,1.6623489,0.095313385,3.4739616,3.4224403
15.0,0.0,6.612244897959184,67.80272108843538,147,10003,False,12942050,191138,1294,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-55-17,1581112517,94.57657170295715,121879.8756172657,28688,diufpc29,134.21.215.107,121879.8756172657,12942050,1294,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804302749239835,0.336753150609621,1.807961916675515,0.020000000000000018,0.020000000000000018,25749,101232704,12942050,20.278,5.276,12.513,0.005,2557.322,32.0,49.15403225806452,78.04354838709679,0.46927419354838706,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5442741935483871,0.42665352875969936,2.499999936844688e-05,1.8357271,0.101733774,3.7477524,3.6948266
17.0,0.0,6.573333333333333,66.86666666666666,150,10002,False,12952052,191288,1295,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-56-52,1581112612,94.72764444351196,121974.60326170921,28688,diufpc29,134.21.215.107,121974.60326170921,12952052,1295,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804301639295335,0.33675604807208737,1.80797652697957,0.020000000000000018,0.020000000000000018,25769,101311072,12952052,23.132,5.719,12.174,0.004,2628.52,32.0,48.7472,77.21760000000002,0.3574399999999999,0.9531215966490083,0.0,0.013955413228230075,0.00016,0.013955413228230075,0.5461600000000001,0.42644463603892097,2.499999936844688e-05,1.6576316,0.094647035,3.3333995,3.2811487
13.0,0.0,6.398648648648648,67.31756756756756,148,10003,False,12962055,191436,1296,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_22-58-26,1581112706,94.35736107826233,122068.96062278748,28688,diufpc29,134.21.215.107,122068.96062278748,12962055,1296,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804313018698005,0.3367604106456495,1.8079759022896902,0.020000000000000018,0.020000000000000018,25789,101389120,12962055,23.47,5.775,12.538,0.005,2552.231,32.0,48.63306451612904,77.72983870967742,0.3916935483870968,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5388709677419357,0.42665352875969936,2.499999936844688e-05,1.8357266,0.10189903,3.6762419,3.622705
13.0,0.0,6.818791946308725,67.30201342281879,149,10000,False,12972055,191585,1297,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-00-01,1581112801,94.64844012260437,122163.60906291008,28688,diufpc29,134.21.215.107,122163.60906291008,12972055,1297,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043122197620143,0.33676400316695754,1.8079801856700823,0.020000000000000018,0.020000000000000018,25809,101467104,12972055,22.899,5.602,12.314,0.006,2598.636,32.0,49.382258064516144,78.0475806451613,0.49887096774193546,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5425,0.42665352875969936,2.499999936844688e-05,1.4201221,0.0814449,3.3376513,3.292768
13.0,0.0,6.644295302013423,67.04026845637584,149,10001,False,12982056,191734,1298,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-01-35,1581112895,94.29465889930725,122257.90372180939,28688,diufpc29,134.21.215.107,122257.90372180939,12982056,1298,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043143395188395,0.3367661386113281,1.8079664312026427,0.020000000000000018,0.020000000000000018,25829,101545312,12982056,20.631,5.309,10.601,0.004,3018.686,32.0,49.357258064516124,78.01129032258066,0.45379032258064517,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5424193548387097,0.42665352875969936,2.499999936844688e-05,1.9000895,0.06682922,3.6214314,3.5861413
13.0,0.0,6.831081081081081,67.58108108108108,148,10002,False,12992058,191882,1299,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-03-10,1581112990,94.84531116485596,122352.74903297424,28688,diufpc29,134.21.215.107,122352.74903297424,12992058,1299,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804314760643304,0.33676830880055414,1.8079725075870632,0.020000000000000018,0.020000000000000018,25849,101623488,12992058,21.555,5.584,10.926,0.004,2928.83,32.0,49.30080645161291,78.03145161290323,0.47362903225806446,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5449999999999998,0.42665352875969936,2.499999936844688e-05,1.8080205,0.064077795,3.6013672,3.5674415
12.0,0.0,6.56,66.92,150,10002,False,13002060,192032,1300,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-04-45,1581113085,94.80367827415466,122447.5527112484,28688,diufpc29,134.21.215.107,122447.5527112484,13002060,1300,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804333672496576,0.33677020644569605,1.8079943444984046,0.020000000000000018,0.020000000000000018,25869,101701792,13002060,22.62,5.567,9.97,0.004,3209.676,32.0,49.4144,77.94959999999999,0.47056000000000003,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.54392,0.42665352875969936,2.499999936844688e-05,1.7900305,0.06302926,3.643793,3.6106226
15.0,0.0,6.496644295302014,66.93288590604027,149,10001,False,13012061,192181,1301,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-06-20,1581113180,95.04377555847168,122542.59648680687,28688,diufpc29,134.21.215.107,122542.59648680687,13012061,1301,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804344836820871,0.3367718793845885,1.807998575337189,0.020000000000000018,0.020000000000000018,25888,101780160,13012061,20.301,5.185,11.443,0.004,2796.506,32.0,49.086290322580645,78.06370967741938,0.44725806451612893,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5457258064516127,0.42665352875969936,2.499999936844688e-05,1.8266253,0.068110056,3.4847794,3.4481
14.0,0.0,6.673469387755102,67.87074829931973,147,10001,False,13022062,192328,1302,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-07-55,1581113275,95.4412751197815,122638.03776192665,28688,diufpc29,134.21.215.107,122638.03776192665,13022062,1302,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043755290579866,0.33677541329811683,1.808015129894361,0.020000000000000018,0.020000000000000018,25908,101858464,13022062,19.767,4.999,12.045,0.004,2656.688,32.0,49.3992,78.14880000000004,0.50536,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5317600000000001,0.42665352875969936,2.499999936844688e-05,1.8320398,0.0915722,3.6346169,3.5862617
12.0,0.0,6.171232876712328,68.62328767123287,146,10003,False,13032065,192474,1303,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-09-30,1581113370,94.58446836471558,122732.62223029137,28688,diufpc29,134.21.215.107,122732.62223029137,13032065,1303,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043793319495554,0.3367760318760462,1.8080163528257454,0.020000000000000018,0.020000000000000018,25928,101936832,13032065,23.073,5.135,11.646,0.004,2747.813,32.0,49.30564516129032,78.0524193548387,0.467983870967742,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5428225806451613,0.42665352875969936,2.499999936844688e-05,1.6025031,0.08004601,3.384779,3.3409863
14.0,0.0,6.222972972972973,67.81756756756756,148,10001,False,13042066,192622,1304,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-11-04,1581113464,94.21323823928833,122826.83546853065,28688,diufpc29,134.21.215.107,122826.83546853065,13042066,1304,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804395759235759,0.33677762498480884,1.8080048883103963,0.020000000000000018,0.020000000000000018,25948,102015200,13042066,24.109,5.417,12.884,0.005,2483.752,32.0,49.32822580645161,78.15000000000003,0.45233870967741935,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5472580645161291,0.42665352875969936,2.499999936844688e-05,1.7514691,0.08675895,3.5929325,3.5468652
12.0,0.0,6.510344827586207,68.77241379310345,145,10000,False,13052066,192767,1305,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-12-39,1581113559,94.9197027683258,122921.75517129898,28688,diufpc29,134.21.215.107,122921.75517129898,13052066,1305,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804392046861648,0.33677892960537564,1.8080128218716514,0.020000000000000018,0.020000000000000018,25968,102093440,13052066,21.261,5.394,11.5,0.005,2782.603,32.0,49.370161290322585,78.23225806451616,0.474758064516129,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5431451612903225,0.42665352875969936,2.499999936844688e-05,1.7182627,0.11698653,3.4784133,3.415109
13.0,0.0,6.486301369863014,68.28082191780823,146,10001,False,13062067,192913,1306,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-14-13,1581113653,94.12916874885559,123015.88434004784,28688,diufpc29,134.21.215.107,123015.88434004784,13062067,1306,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804397303736956,0.33677687510131715,1.8080100180598755,0.020000000000000018,0.020000000000000018,25988,102171712,13062067,25.185,5.671,9.388,0.005,3408.47,32.0,49.312096774193556,78.12983870967744,0.47774193548387095,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5446774193548386,0.42665352875969936,2.499999936844688e-05,1.6782353,0.1168479,3.4646487,3.4012911
14.0,0.0,6.885135135135135,67.66216216216216,148,10002,False,13072069,193061,1307,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-15-48,1581113748,94.3933572769165,123110.27769732475,28688,diufpc29,134.21.215.107,123110.27769732475,13072069,1307,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043763064897935,0.3367756809535022,1.8080044912519646,0.020000000000000018,0.020000000000000018,26008,102249984,13072069,20.719,5.088,10.611,0.004,3015.648,32.0,49.41463414634146,78.19349593495934,0.46747967479674796,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5447967479674797,0.42665352875969936,2.499999936844688e-05,1.7181523,0.11712599,3.5516608,3.4889553
14.0,0.0,6.324324324324325,67.74324324324324,148,10002,False,13082071,193209,1308,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-17-22,1581113842,94.32064700126648,123204.59834432602,28688,diufpc29,134.21.215.107,123204.59834432602,13082071,1308,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.804363632918019,0.33677385655815917,1.8080042534117915,0.020000000000000018,0.020000000000000018,26028,102328128,13082071,19.996,4.956,10.729,0.004,2982.47,32.0,49.079838709677425,78.12903225806453,0.4404032258064515,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5409677419354837,0.42665352875969936,2.499999936844688e-05,1.8419641,0.07676776,3.6085439,3.567902
13.0,0.0,6.315436241610739,67.21476510067114,149,10003,False,13092074,193358,1309,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-18-56,1581113936,94.50431251525879,123299.10265684128,28688,diufpc29,134.21.215.107,123299.10265684128,13092074,1309,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043697016091573,0.3367713216197279,1.8079995342985304,0.020000000000000018,0.020000000000000018,26048,102406464,13092074,25.264,5.722,10.513,0.005,3043.79,32.0,49.29596774193549,78.14032258064519,0.49072580645161284,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5347580645161291,0.42665352875969936,2.499999936844688e-05,1.7074245,0.0737827,3.5573215,3.517984
13.0,0.0,6.966442953020135,67.08053691275168,149,10003,False,13102077,193507,1310,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-20-31,1581114031,94.8781008720398,123393.98075771332,28688,diufpc29,134.21.215.107,123393.98075771332,13102077,1310,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8043863179874604,0.3367766809899104,1.8079979747666792,0.020000000000000018,0.020000000000000018,26068,102484576,13102077,19.956,4.966,10.328,0.005,3098.343,32.0,49.320161290322595,78.12983870967743,0.44846774193548394,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5382258064516129,0.42665352875969936,2.499999936844688e-05,1.8447189,0.08137363,3.4784293,3.4345207
13.0,0.0,6.824324324324325,67.47972972972973,148,10003,False,13112080,193655,1311,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-22-06,1581114126,95.09642720222473,123489.07718491554,28688,diufpc29,134.21.215.107,123489.07718491554,13112080,1311,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8044126007061774,0.33678083793388713,1.8080191387666136,0.020000000000000018,0.020000000000000018,26087,102562720,13112080,23.284,6.314,12.296,0.006,2602.556,32.0,49.260799999999996,78.02880000000002,0.47448,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5424,0.42665352875969936,2.499999936844688e-05,1.8577303,0.08021264,3.5911107,3.5485294
14.0,0.0,6.315436241610739,67.15436241610739,149,10002,False,13122082,193804,1312,e40c74e9664742bfb9f2357ad02f98e2,2020-02-07_23-23-41,1581114221,94.72745752334595,123583.80464243889,28688,diufpc29,134.21.215.107,123583.80464243889,13122082,1312,0,af75cdbf,1_custom_model=Hanabi_HandInference,2.8044227949322154,0.3367819365875685,1.8080242436230272,0.020000000000000018,0.020000000000000018,26107,102640864,13122082,20.966,5.9,12.438,0.004,2572.675,32.0,49.44677419354839,78.11693548387096,0.5061290322580646,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5506451612903225,0.42665352875969936,2.499999936844688e-05,1.8405021,0.07647357,3.59482,3.5542564
