episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/hand_inference_loss
14.0,0.0,8.711409395973154,67.25503355704699,149,10001,False,15562493,226387,1556,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-08-28,1584284908,98.50913906097412,155113.7084054947,2284,carl-1070,192.168.0.3,155113.7084054947,15562493,1556,0,98097f46,0_aux_loss_formula=0.01,3.043348227829269,0.37987771448599345,2.122764014256379,0.020000000000000018,0.020000000000000018,30963,121747296,15562493,23.728,4.759,12.913,0.004,2478.207,32.0,92.35038759689922,27.701550387596892,0.38976744186046514,0.24967716177442592,2.499999936844688e-05,1.811857,0.06376477,0.08335902,2.0231893
16.0,0.0,9.04054054054054,67.37162162162163,148,10003,False,15572496,226535,1557,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-10-07,1584285007,99.15954542160034,155212.8679509163,2284,carl-1070,192.168.0.3,155212.8679509163,15572496,1557,0,98097f46,0_aux_loss_formula=0.01,3.0433742664813006,0.37987638809723423,2.122767083429376,0.020000000000000018,0.020000000000000018,30983,121825536,15572496,26.919,5.432,10.159,0.003,3149.793,32.0,92.45384615384616,27.71538461538461,0.39676923076923076,0.24964078553285057,2.499999936844688e-05,1.8213818,0.060771033,0.080510795,2.0347474
14.0,0.0,8.877551020408163,67.98639455782313,147,10002,False,15582498,226682,1558,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-11-46,1584285106,99.16156053543091,155312.02951145172,2284,carl-1070,192.168.0.3,155312.02951145172,15582498,1558,0,98097f46,0_aux_loss_formula=0.01,3.0433633277592267,0.37987389689804285,2.122770332397502,0.020000000000000018,0.020000000000000018,31003,121903808,15582498,20.329,4.838,10.838,0.002,2952.631,32.0,92.6015503875969,27.864341085271317,0.4013953488372093,0.24975357318876296,2.499999936844688e-05,1.80077,0.053996183,0.07334757,1.9891348
16.0,0.0,8.768707482993197,68.19047619047619,147,10000,False,15592498,226829,1559,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-13-25,1584285205,98.70412135124207,155410.73363280296,2284,carl-1070,192.168.0.3,155410.73363280296,15592498,1559,0,98097f46,0_aux_loss_formula=0.01,3.0433503166922766,0.37987101983482635,2.1227716688569376,0.020000000000000018,0.020000000000000018,31023,121982112,15592498,25.899,5.3,10.576,0.002,3025.62,32.0,92.31395348837209,27.900000000000002,0.36573643410852713,0.24972109833766967,2.499999936844688e-05,1.8017876,0.05630172,0.0756967,1.9957995
15.0,0.0,9.210884353741497,68.04081632653062,147,10002,False,15602500,226976,1560,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-15-05,1584285305,99.77426958084106,155510.5079023838,2284,carl-1070,192.168.0.3,155510.5079023838,15602500,1560,0,98097f46,0_aux_loss_formula=0.01,3.0433405378956024,0.3798721239793084,2.1227768900258615,0.020000000000000018,0.020000000000000018,31043,122060544,15602500,21.476,4.377,10.664,0.002,3000.66,32.0,92.37615384615385,27.860000000000003,0.37138461538461537,0.24975167759790728,2.499999936844688e-05,1.7135794,0.05370993,0.0717945,1.8621666
14.0,0.0,9.136054421768707,68.00680272108843,147,10001,False,15612501,227123,1561,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-16-44,1584285404,99.13379454612732,155609.64169692993,2284,carl-1070,192.168.0.3,155609.64169692993,15612501,1561,0,98097f46,0_aux_loss_formula=0.01,3.043334809520027,0.37987308683134197,2.1227692474918394,0.020000000000000018,0.020000000000000018,31063,122138752,15612501,21.584,6.107,9.667,0.002,3310.389,32.0,92.38923076923079,27.80384615384616,0.3893076923076923,0.24975357318876296,2.499999936844688e-05,1.6826832,0.050560586,0.067145176,1.7090193
15.0,0.0,8.83108108108108,67.50675675675676,148,10003,False,15622504,227271,1562,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-18-23,1584285503,99.02844667434692,155708.67014360428,2284,carl-1070,192.168.0.3,155708.67014360428,15622504,1562,0,98097f46,0_aux_loss_formula=0.01,3.043326490525658,0.37987446781963635,2.1227646259344897,0.020000000000000018,0.020000000000000018,31083,122217152,15622504,24.284,5.24,10.427,0.003,3068.886,32.0,92.41627906976744,27.8031007751938,0.3756589147286822,0.24985768374079717,2.499999936844688e-05,1.7610006,0.05415567,0.07315969,1.9545577
15.0,0.0,9.006756756756756,67.38513513513513,148,10001,False,15632505,227419,1563,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-20-02,1584285602,98.76522254943848,155807.43536615372,2284,carl-1070,192.168.0.3,155807.43536615372,15632505,1563,0,98097f46,0_aux_loss_formula=0.01,3.0433217708797184,0.37987611931924314,2.122732367387242,0.020000000000000018,0.020000000000000018,31103,122295424,15632505,25.679,4.833,10.943,0.002,2924.134,32.0,92.36384615384615,27.830769230769235,0.38184615384615384,0.24968059294081968,2.499999936844688e-05,1.7533524,0.060645085,0.08024426,2.0205622
14.0,0.0,8.68918918918919,67.60135135135135,148,10001,False,15642506,227567,1564,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-21-41,1584285701,98.71549606323242,155906.15086221695,2284,carl-1070,192.168.0.3,155906.15086221695,15642506,1564,0,98097f46,0_aux_loss_formula=0.01,3.043300851308721,0.3798746035529122,2.1227335375087653,0.020000000000000018,0.020000000000000018,31122,122373632,15642506,26.371,5.851,11.531,0.002,2775.1,32.0,92.4922480620155,27.80542635658915,0.3793798449612403,0.24963035978314438,2.499999936844688e-05,1.8360473,0.05522258,0.07511247,2.0442119
16.0,0.0,8.81081081081081,67.77702702702703,148,10003,False,15652509,227715,1565,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-23-20,1584285800,99.218270778656,156005.3691329956,2284,carl-1070,192.168.0.3,156005.3691329956,15652509,1565,0,98097f46,0_aux_loss_formula=0.01,3.0432928161420345,0.37987225305276323,2.122722379576628,0.020000000000000018,0.020000000000000018,31142,122451936,15652509,22.163,6.163,9.553,0.002,3349.724,32.0,92.34961240310078,27.802325581395355,0.3848837209302326,0.24963035978314438,2.499999936844688e-05,1.8362812,0.056761682,0.07824526,2.2051194
14.0,0.0,8.452702702702704,67.41891891891892,148,10002,False,15662511,227863,1566,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-24-59,1584285899,99.28781867027283,156104.65695166588,2284,carl-1070,192.168.0.3,156104.65695166588,15662511,1566,0,98097f46,0_aux_loss_formula=0.01,3.0433026233096863,0.3798721565939257,2.1227181309523098,0.020000000000000018,0.020000000000000018,31162,122530176,15662511,20.537,4.774,11.723,0.002,2729.589,32.0,92.48000000000002,27.829230769230772,0.3756923076923077,0.2496303597831444,2.499999936844688e-05,1.8038216,0.055009805,0.07397123,1.951152
15.0,0.0,8.845637583892618,67.35570469798658,149,10000,False,15672511,228012,1567,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-26-38,1584285998,98.67285060882568,156203.3298022747,2284,carl-1070,192.168.0.3,156203.3298022747,15672511,1567,0,98097f46,0_aux_loss_formula=0.01,3.0432843279980117,0.37986518420447574,2.1227073176365128,0.020000000000000018,0.020000000000000018,31182,122608352,15672511,22.542,4.889,11.279,0.003,2837.116,32.0,92.34186046511628,27.800000000000004,0.3990697674418605,0.24955490351148651,2.499999936844688e-05,1.9125298,0.055361737,0.07476683,1.9958711
15.0,0.0,8.95973154362416,67.20805369127517,149,10002,False,15682513,228161,1568,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-28-17,1584286097,99.31239795684814,156302.64220023155,2284,carl-1070,192.168.0.3,156302.64220023155,15682513,1568,0,98097f46,0_aux_loss_formula=0.01,3.0432653323826906,0.379871419428401,2.1226876948396716,0.020000000000000018,0.020000000000000018,31202,122686752,15682513,27.655,5.757,9.897,0.003,3233.204,32.0,92.36615384615385,27.800000000000004,0.39953846153846156,0.2496303597831444,2.499999936844688e-05,1.8588748,0.07098593,0.0925067,2.2230632
14.0,0.0,8.993197278911564,68.03401360544218,147,10001,False,15692514,228308,1569,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-29-56,1584286196,98.94525599479675,156401.58745622635,2284,carl-1070,192.168.0.3,156401.58745622635,15692514,1569,0,98097f46,0_aux_loss_formula=0.01,3.0432457762938534,0.37986668066708645,2.1226755814107863,0.020000000000000018,0.020000000000000018,31222,122765120,15692514,25.201,5.205,11.582,0.004,2762.972,32.0,92.43307692307692,27.81615384615385,0.4023846153846154,0.24970049664480418,2.499999936844688e-05,1.6982317,0.063558325,0.08412783,2.120508
15.0,0.0,8.68918918918919,67.26351351351352,148,10003,False,15702517,228456,1570,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-31-34,1584286294,98.236501455307,156499.82395768166,2284,carl-1070,192.168.0.3,156499.82395768166,15702517,1570,0,98097f46,0_aux_loss_formula=0.01,3.043214636003661,0.3798654918749852,2.1226377840084463,0.020000000000000018,0.020000000000000018,31242,122843520,15702517,22.517,4.623,9.713,0.002,3294.39,32.0,92.396875,27.804687500000007,0.36757812500000003,0.24970929337111875,2.499999936844688e-05,1.8829169,0.06860812,0.08952224,2.1600199
15.0,0.0,9.073825503355705,67.42281879194631,149,10002,False,15712519,228605,1571,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-33-13,1584286393,98.88862323760986,156598.71258091927,2284,carl-1070,192.168.0.3,156598.71258091927,15712519,1571,0,98097f46,0_aux_loss_formula=0.01,3.0431819029364116,0.3798645887601882,2.1226303873082792,0.020000000000000018,0.020000000000000018,31262,122921728,15712519,23.748,5.227,11.395,0.003,2808.214,32.0,92.32846153846154,27.80692307692308,0.3497692307692308,0.2496303597831444,2.499999936844688e-05,1.8351512,0.065072626,0.08567928,2.1257381
14.0,0.0,8.986394557823129,68.0204081632653,147,10003,False,15722522,228752,1572,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-34-53,1584286493,99.49745988845825,156698.21004080772,2284,carl-1070,192.168.0.3,156698.21004080772,15722522,1572,0,98097f46,0_aux_loss_formula=0.01,3.0431729899954196,0.37986988112916537,2.1226175529399067,0.020000000000000018,0.020000000000000018,31282,123000160,15722522,25.481,6.042,12.057,0.002,2653.988,32.0,92.3176923076923,27.829230769230776,0.3677692307692308,0.2496967054630929,2.499999936844688e-05,1.760984,0.05810756,0.07834057,2.0814085
14.0,0.0,8.700680272108844,68.07482993197279,147,10003,False,15732525,228899,1573,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-36-31,1584286591,98.40222406387329,156796.6122648716,2284,carl-1070,192.168.0.3,156796.6122648716,15732525,1573,0,98097f46,0_aux_loss_formula=0.01,3.043170190847131,0.3798654361711149,2.122589197273284,0.020000000000000018,0.020000000000000018,31302,123078496,15732525,28.108,5.0,8.781,0.002,3644.379,32.0,92.39069767441862,27.800000000000004,0.3871317829457364,0.24975357318876296,2.499999936844688e-05,1.7516792,0.058908395,0.07819593,1.9876621
14.0,0.0,8.904761904761905,68.0,147,10000,False,15742525,229046,1574,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-38-10,1584286690,98.77363801002502,156895.38590288162,2284,carl-1070,192.168.0.3,156895.38590288162,15742525,1574,0,98097f46,0_aux_loss_formula=0.01,3.043146372840251,0.37986952504132143,2.122584011750985,0.020000000000000018,0.020000000000000018,31322,123156768,15742525,26.917,6.554,9.639,0.003,3319.838,32.0,92.26976744186047,27.8046511627907,0.3507751937984496,0.24966570006227531,2.499999936844688e-05,1.7657776,0.05957871,0.07918553,2.020261
15.0,0.0,9.128378378378379,67.4391891891892,148,10001,False,15752526,229194,1575,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-39-50,1584286790,99.83087992668152,156995.2167828083,2284,carl-1070,192.168.0.3,156995.2167828083,15752526,1575,0,98097f46,0_aux_loss_formula=0.01,3.0431469347680786,0.37986961468787056,2.1226040860066315,0.020000000000000018,0.020000000000000018,31341,123235008,15752526,26.317,5.208,11.745,0.008,2724.586,32.0,92.40384615384616,27.81615384615385,0.3956153846153846,0.24973366948477846,2.499999936844688e-05,1.7960024,0.061076634,0.08060368,2.013781
15.0,0.0,8.756756756756756,67.75675675675676,148,10000,False,15762526,229342,1576,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-41-29,1584286889,99.37152457237244,157094.58830738068,2284,carl-1070,192.168.0.3,157094.58830738068,15762526,1576,0,98097f46,0_aux_loss_formula=0.01,3.0431567190756863,0.3798700879780079,2.1225888734995983,0.020000000000000018,0.020000000000000018,31361,123313440,15762526,21.482,4.962,11.012,0.002,2905.837,32.0,92.43538461538463,27.800000000000004,0.4016923076923077,0.24975357318876296,2.499999936844688e-05,1.8808777,0.06134143,0.082986586,2.225857
14.0,0.0,8.918367346938776,67.89115646258503,147,10000,False,15772526,229489,1577,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-43-09,1584286989,99.51842474937439,157194.10673213005,2284,carl-1070,192.168.0.3,157194.10673213005,15772526,1577,0,98097f46,0_aux_loss_formula=0.01,3.0431425376829884,0.3798721480966184,2.122579802953624,0.020000000000000018,0.020000000000000018,31381,123391744,15772526,24.428,4.657,12.313,0.004,2598.832,32.0,92.21908396946566,27.8,0.40053435114503816,0.24982693689592508,2.499999936844688e-05,1.7831541,0.05907819,0.07927368,2.0786273
14.0,0.0,9.04054054054054,67.58783783783784,148,10003,False,15782529,229637,1578,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-44-48,1584287088,99.31372094154358,157293.4204530716,2284,carl-1070,192.168.0.3,157293.4204530716,15782529,1578,0,98097f46,0_aux_loss_formula=0.01,3.043137851443568,0.379866560576854,2.12258352872897,0.020000000000000018,0.020000000000000018,31401,123470048,15782529,26.345,4.602,10.509,0.002,3044.998,32.0,92.49000000000001,27.836923076923078,0.39799999999999996,0.24965215907798463,2.499999936844688e-05,1.8084521,0.058496192,0.078441374,2.0530143
16.0,0.0,9.040816326530612,67.80952380952381,147,10000,False,15792529,229784,1579,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-46-27,1584287187,99.2360327243805,157392.65648579597,2284,carl-1070,192.168.0.3,157392.65648579597,15792529,1579,0,98097f46,0_aux_loss_formula=0.01,3.043136392784937,0.3798608045545419,2.1225736238696657,0.020000000000000018,0.020000000000000018,31421,123548416,15792529,20.206,4.676,12.296,0.002,2602.45,32.0,92.35813953488373,27.803875968992255,0.3971317829457364,0.24966474491959614,2.499999936844688e-05,1.731516,0.056165397,0.0750867,1.9482957
15.0,0.0,8.939597315436242,67.51006711409396,149,10002,False,15802531,229933,1580,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-48-07,1584287287,99.32124972343445,157491.9777355194,2284,carl-1070,192.168.0.3,157491.9777355194,15802531,1580,0,98097f46,0_aux_loss_formula=0.01,3.043122100604758,0.3798538658498929,2.1225804967276485,0.020000000000000018,0.020000000000000018,31441,123626656,15802531,27.845,5.658,9.697,0.002,3300.052,32.0,92.32461538461538,27.802307692307693,0.3652307692307692,0.24975357318876296,2.499999936844688e-05,1.7993917,0.058770496,0.07845432,2.027153
14.0,0.0,8.428571428571429,67.62585034013605,147,10002,False,15812533,230080,1581,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-49-46,1584287386,99.49496293067932,157591.4726984501,2284,carl-1070,192.168.0.3,157591.4726984501,15812533,1581,0,98097f46,0_aux_loss_formula=0.01,3.043128165855383,0.3798535866991055,2.122589825504004,0.020000000000000018,0.020000000000000018,31461,123704960,15812533,21.198,5.088,9.172,0.003,3488.739,32.0,92.29307692307692,27.817692307692308,0.38253846153846155,0.24979432839215981,2.499999936844688e-05,1.7325606,0.0553741,0.07403287,1.921251
14.0,0.0,8.79054054054054,67.93243243243244,148,10002,False,15822535,230228,1582,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-51-26,1584287486,99.50883746147156,157690.98153591156,2284,carl-1070,192.168.0.3,157690.98153591156,15822535,1582,0,98097f46,0_aux_loss_formula=0.01,3.043124556081249,0.37984776477022686,2.122592607523967,0.020000000000000018,0.020000000000000018,31481,123783424,15822535,22.785,5.165,12.404,0.004,2579.87,32.0,92.43153846153847,27.80384615384616,0.38107692307692315,0.24975357318876296,2.499999936844688e-05,1.8681655,0.06313541,0.08426385,2.1759796
14.0,0.0,9.082191780821917,68.58219178082192,146,10005,False,15832540,230374,1583,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-53-05,1584287585,99.21967911720276,157790.20121502876,2284,carl-1070,192.168.0.3,157790.20121502876,15832540,1583,0,98097f46,0_aux_loss_formula=0.01,3.043122222274739,0.3798501009574554,2.122581916091558,0.020000000000000018,0.020000000000000018,31501,123861664,15832540,21.529,5.156,10.652,0.002,3004.032,32.0,92.32015503875968,27.802325581395355,0.3764341085271318,0.24976025918751743,2.499999936844688e-05,1.7693069,0.056991205,0.077037625,2.061633
14.0,0.0,8.870748299319727,67.78231292517007,147,10000,False,15842540,230521,1584,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-54-44,1584287684,99.15087103843689,157889.3520860672,2284,carl-1070,192.168.0.3,157889.3520860672,15842540,1584,0,98097f46,0_aux_loss_formula=0.01,3.043102919007659,0.379849249485643,2.1225740053540743,0.020000000000000018,0.020000000000000018,31521,123940032,15842540,24.996,6.278,9.828,0.003,3256.147,32.0,92.41,27.834615384615386,0.3666923076923077,0.24968533191795883,2.499999936844688e-05,1.7976971,0.063000746,0.084459156,2.208842
14.0,0.0,8.65986394557823,68.03401360544218,147,10001,False,15852541,230668,1585,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-56-23,1584287783,98.3629846572876,157987.7150707245,2284,carl-1070,192.168.0.3,157987.7150707245,15852541,1585,0,98097f46,0_aux_loss_formula=0.01,3.0430838960165247,0.3798450678218533,2.1225539073508624,0.020000000000000018,0.020000000000000018,31541,124018112,15852541,23.166,4.668,10.596,0.002,3020.119,32.0,92.26976744186047,27.800000000000004,0.3990697674418605,0.24955490351148651,2.499999936844688e-05,1.855764,0.06414963,0.0853307,2.1822562
14.0,0.0,8.835616438356164,68.33561643835617,146,10001,False,15862542,230814,1586,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-58-02,1584287882,99.22576379776001,158086.94083452225,2284,carl-1070,192.168.0.3,158086.94083452225,15862542,1586,0,98097f46,0_aux_loss_formula=0.01,3.0430790924549447,0.3798477417837263,2.122550603828483,0.020000000000000018,0.020000000000000018,31560,124096352,15862542,24.78,6.064,11.868,0.004,2696.348,32.0,92.40384615384616,27.802307692307696,0.33584615384615385,0.2496303597831444,2.499999936844688e-05,1.8139272,0.0667561,0.08655152,2.046297
14.0,0.0,8.778523489932885,67.51677852348993,149,10000,False,15872542,230963,1587,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_16-59-41,1584287981,98.91085767745972,158185.8516921997,2284,carl-1070,192.168.0.3,158185.8516921997,15872542,1587,0,98097f46,0_aux_loss_formula=0.01,3.0430655318117807,0.3798424699278265,2.122526766412553,0.020000000000000018,0.020000000000000018,31580,124174720,15872542,22.614,4.402,11.198,0.003,2857.636,32.0,92.42945736434109,27.82480620155039,0.36170542635658914,0.24972205348034893,2.499999936844688e-05,1.8223236,0.06145798,0.08279904,2.195564
14.0,0.0,8.695945945945946,67.28378378378379,148,10002,False,15882544,231111,1588,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-01-20,1584288080,99.14885473251343,158285.00054693222,2284,carl-1070,192.168.0.3,158285.00054693222,15882544,1588,0,98097f46,0_aux_loss_formula=0.01,3.043082892228496,0.3798370369990277,2.122515374022782,0.020000000000000018,0.020000000000000018,31600,124252992,15882544,24.059,7.494,10.408,0.003,3074.538,32.0,92.44769230769231,27.802307692307696,0.3750769230769231,0.24972798271221136,2.499999936844688e-05,1.7551622,0.052913517,0.07368845,2.1304066
14.0,0.0,8.651006711409396,67.25503355704699,149,10001,False,15892545,231260,1589,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-02-59,1584288179,98.7174141407013,158383.71796107292,2284,carl-1070,192.168.0.3,158383.71796107292,15892545,1589,0,98097f46,0_aux_loss_formula=0.01,3.0430747291632616,0.37983487363086577,2.1224809049351987,0.020000000000000018,0.020000000000000018,31620,124331104,15892545,21.316,4.436,10.856,0.002,2947.689,32.0,92.44296875,27.803906250000008,0.370703125,0.2496303597831444,2.499999936844688e-05,1.7377089,0.054359503,0.07519093,2.137502
14.0,0.0,8.938775510204081,68.12244897959184,147,10002,False,15902547,231407,1590,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-04-38,1584288278,99.17504906654358,158482.89301013947,2284,carl-1070,192.168.0.3,158482.89301013947,15902547,1590,0,98097f46,0_aux_loss_formula=0.01,3.0430683631452564,0.37984313868805564,2.122486165986828,0.020000000000000018,0.020000000000000018,31640,124409376,15902547,23.533,4.641,10.801,0.002,2962.615,32.0,92.38846153846154,27.830000000000002,0.3880769230769231,0.2497526253933351,2.499999936844688e-05,1.7679197,0.055040717,0.07367074,1.9180431
16.0,0.0,9.087248322147651,66.85906040268456,149,10002,False,15912549,231556,1591,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-06-17,1584288377,99.34339213371277,158582.23640227318,2284,carl-1070,192.168.0.3,158582.23640227318,15912549,1591,0,98097f46,0_aux_loss_formula=0.01,3.0430821565683774,0.37984588127072916,2.1224545158836965,0.020000000000000018,0.020000000000000018,31660,124487616,15912549,26.091,5.505,11.128,0.002,2875.716,32.0,92.41307692307693,27.801538461538467,0.3957692307692308,0.24977537248360318,2.499999936844688e-05,1.7845978,0.055938564,0.07576684,2.0387661
15.0,0.0,8.919463087248323,67.13422818791946,149,10003,False,15922552,231705,1592,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-07-57,1584288477,99.31573343276978,158681.55213570595,2284,carl-1070,192.168.0.3,158681.55213570595,15922552,1592,0,98097f46,0_aux_loss_formula=0.01,3.0430722243383417,0.3798435144543683,2.1224454243954707,0.020000000000000018,0.020000000000000018,31680,124565888,15922552,24.274,7.383,11.29,0.003,2834.258,32.0,92.53846153846153,27.80461538461539,0.3819230769230769,0.24980570193729384,2.499999936844688e-05,1.8825989,0.05607388,0.07572149,2.0208344
14.0,0.0,8.510204081632653,68.25850340136054,147,10002,False,15932554,231852,1593,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-09-36,1584288576,99.86128640174866,158781.4134221077,2284,carl-1070,192.168.0.3,158781.4134221077,15932554,1593,0,98097f46,0_aux_loss_formula=0.01,3.043071837600074,0.3798431187089682,2.1224668485938496,0.020000000000000018,0.020000000000000018,31700,124644160,15932554,30.984,4.782,11.54,0.002,2772.893,32.0,92.47384615384615,27.89384615384616,0.37246153846153846,0.2497128179853661,2.499999936844688e-05,1.83549,0.07603259,0.09670762,2.1435356
14.0,0.0,9.157534246575343,68.21917808219177,146,10000,False,15942554,231998,1594,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-11-16,1584288676,100.05982375144958,158881.47324585915,2284,carl-1070,192.168.0.3,158881.47324585915,15942554,1594,0,98097f46,0_aux_loss_formula=0.01,3.0430677850177976,0.37984506188066447,2.1224756274812577,0.020000000000000018,0.020000000000000018,31720,124722368,15942554,24.017,6.985,11.174,0.002,2863.868,32.0,92.63664122137406,27.916793893129775,0.37038167938931293,0.24975357318876293,2.499999936844688e-05,1.7575989,0.062928766,0.08301641,2.071693
14.0,0.0,8.695945945945946,67.80405405405405,148,10003,False,15952557,232146,1595,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-12-55,1584288775,98.89064621925354,158980.3638920784,2284,carl-1070,192.168.0.3,158980.3638920784,15952557,1595,0,98097f46,0_aux_loss_formula=0.01,3.043056688564355,0.379839730498726,2.1224673125809774,0.020000000000000018,0.020000000000000018,31740,124800576,15952557,22.618,4.182,10.827,0.002,2955.504,32.0,92.39767441860465,27.900000000000002,0.39116279069767446,0.24975357318876296,2.499999936844688e-05,1.731513,0.055652335,0.07587904,2.0783222
13.0,0.0,8.952380952380953,67.8639455782313,147,10000,False,15962557,232293,1596,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-14-34,1584288874,98.28480625152588,159078.64869832993,2284,carl-1070,192.168.0.3,159078.64869832993,15962557,1596,0,98097f46,0_aux_loss_formula=0.01,3.043025686106263,0.3798362978069228,2.1224572794966603,0.020000000000000018,0.020000000000000018,31759,124878624,15962557,24.713,5.017,10.215,0.003,3132.605,32.0,92.4170542635659,27.893798449612405,0.3638759689922481,0.24959501950401347,2.499999936844688e-05,1.7218611,0.05335686,0.072993904,2.0170617
15.0,0.0,8.577181208053691,67.47651006711409,149,10002,False,15972559,232442,1597,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-16-12,1584288972,98.46038913726807,159177.1090874672,2284,carl-1070,192.168.0.3,159177.1090874672,15972559,1597,0,98097f46,0_aux_loss_formula=0.01,3.0429937307864265,0.3798332890154277,2.1224457373060566,0.020000000000000018,0.020000000000000018,31779,124956832,15972559,24.986,4.419,11.353,0.002,2818.652,32.0,92.43100775193798,27.800000000000004,0.39,0.24963035978314438,2.499999936844688e-05,1.7636194,0.055300605,0.07392506,1.9177462
13.0,0.0,8.89795918367347,67.66666666666667,147,10003,False,15982562,232589,1598,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-17-51,1584289071,98.60244035720825,159275.7115278244,2284,carl-1070,192.168.0.3,159275.7115278244,15982562,1598,0,98097f46,0_aux_loss_formula=0.01,3.042959760601636,0.3798319459521204,2.12242159064946,0.020000000000000018,0.020000000000000018,31799,125035264,15982562,22.176,5.659,9.931,0.194,3222.104,32.0,92.38671875,27.800781250000007,0.39101562500000003,0.2496303597831444,2.499999936844688e-05,1.7772844,0.0558832,0.07474021,1.9415842
14.0,0.0,8.871621621621621,67.89864864864865,148,10001,False,15992563,232737,1599,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-19-29,1584289169,98.39567303657532,159374.10720086098,2284,carl-1070,192.168.0.3,159374.10720086098,15992563,1599,0,98097f46,0_aux_loss_formula=0.01,3.042929328320435,0.379824249150838,2.1224052764950567,0.020000000000000018,0.020000000000000018,31819,125113632,15992563,22.875,8.222,10.596,0.003,3020.106,32.0,92.36666666666666,27.815503875968993,0.3626356589147287,0.24967143091835056,2.499999936844688e-05,1.6977509,0.05959548,0.07743724,1.8437707
15.0,0.0,8.883561643835616,68.18493150684931,146,10003,False,16002566,232883,1600,ed11392d778b420e824aebfd8e4cd3c2,2020-03-15_17-21-09,1584289269,99.31028723716736,159473.41748809814,2284,carl-1070,192.168.0.3,159473.41748809814,16002566,1600,0,98097f46,0_aux_loss_formula=0.01,3.0429268124929005,0.37982699137383824,2.122407055371507,0.020000000000000018,0.020000000000000018,31839,125191872,16002566,25.994,5.17,13.803,0.011,2318.292,32.0,92.48062015503876,27.800000000000004,0.38573643410852715,0.24964182149529496,2.499999936844688e-05,1.7967162,0.060501136,0.08022498,2.0328856
