episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/hand_inference_loss
14.0,0.0,5.206666666666667,66.75333333333333,150,10001,False,5040819,74970,504,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-21-47,1581038507,94.39361047744751,47882.46296453476,28680,diufpc29,134.21.215.107,47882.46296453476,5040819,504,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8442983412022786,0.3351283080288168,1.7931716670999451,0.020000000000000018,0.020000000000000018,10029,39420832,5040819,25.634,5.779,10.453,0.004,3061.354,32.0,49.21612903225806,78.68306451612905,0.516774193548387,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5283064516129031,0.41088804039906385,2.499999936844688e-05,1.644527,0.18787819,2.24484,2.1156728
11.0,0.0,5.306666666666667,66.74,150,10003,False,5050822,75120,505,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-23-21,1581038601,93.9975266456604,47976.46049118042,28680,diufpc29,134.21.215.107,47976.46049118042,5050822,505,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.844233234135736,0.3351121817242805,1.793173272537792,0.020000000000000018,0.020000000000000018,10049,39498912,5050822,22.188,5.178,11.683,0.004,2739.014,32.0,49.34634146341464,78.61300813008133,0.5884552845528456,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5274796747967481,0.41088804039906385,2.499999936844688e-05,1.5914562,0.18496582,2.2147727,2.086729
10.0,0.0,5.061224489795919,67.98639455782313,147,10002,False,5060824,75267,506,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-24-56,1581038696,95.42960119247437,48071.890092372894,28680,diufpc29,134.21.215.107,48071.890092372894,5060824,506,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.84424667858027,0.33510855436135684,1.793166435871763,0.020000000000000018,0.020000000000000018,10069,39577344,5060824,21.396,5.303,10.821,0.004,2957.139,32.0,49.16640000000001,78.70000000000006,0.5251199999999999,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.52968,0.41088804039906385,2.499999936844688e-05,1.4743173,0.15544985,1.9599677,1.8455408
11.0,0.0,5.108843537414966,68.06122448979592,147,10001,False,5070825,75414,507,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-26-31,1581038791,94.76077699661255,48166.65086936951,28680,diufpc29,134.21.215.107,48166.65086936951,5070825,507,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8442256078055417,0.3351048015025305,1.793146130930915,0.020000000000000018,0.020000000000000018,10089,39655680,5070825,20.0,7.77,12.055,0.005,2654.413,32.0,48.9848,78.70560000000002,0.48784000000000005,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5336000000000001,0.41088804039906385,2.499999936844688e-05,1.5580661,0.16471225,2.3237107,2.2129881
11.0,0.0,4.75,67.3445945945946,148,10003,False,5080828,75562,508,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-28-06,1581038886,95.19127106666565,48261.84214043617,28680,diufpc29,134.21.215.107,48261.84214043617,5080828,508,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.844270349998687,0.3351088503091565,1.7931274621109579,0.020000000000000018,0.020000000000000018,10109,39733984,5080828,20.164,7.181,11.593,0.005,2760.267,32.0,49.099999999999994,78.65440000000001,0.5169600000000001,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5353600000000001,0.41088804039906385,2.499999936844688e-05,1.4817531,0.15701494,2.1185973,2.0077865
11.0,0.0,5.053333333333334,66.9,150,10003,False,5090831,75712,509,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-29-41,1581038981,95.45030450820923,48357.29244494438,28680,diufpc29,134.21.215.107,48357.29244494438,5090831,509,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8442815760203644,0.33510692901003036,1.79315196346355,0.020000000000000018,0.020000000000000018,10129,39812160,5090831,23.956,5.545,10.308,0.004,3104.463,32.0,49.4968,78.6904,0.6074400000000001,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.52856,0.41088804039906385,2.499999936844688e-05,1.3996679,0.14303908,2.2004247,2.1017597
12.0,0.0,5.172185430463577,66.26490066225166,151,10002,False,5100833,75863,510,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-31-16,1581039076,95.00819230079651,48452.30063724518,28680,diufpc29,134.21.215.107,48452.30063724518,5100833,510,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.844266136067146,0.3351135210710022,1.7931464624799853,0.020000000000000018,0.020000000000000018,10148,39890176,5100833,23.348,5.458,11.266,0.005,2840.473,32.0,49.07680000000001,78.688,0.53624,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.53712,0.41088804039906385,2.499999936844688e-05,1.375964,0.14787148,2.207632,2.10573
11.0,0.0,5.147651006711409,67.0,149,10003,False,5110836,76012,511,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-32-51,1581039171,95.0167543888092,48547.31739163399,28680,diufpc29,134.21.215.107,48547.31739163399,5110836,511,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8442302801926056,0.33511898548602626,1.7931554904438134,0.020000000000000018,0.020000000000000018,10168,39968544,5110836,23.917,4.971,10.05,0.004,3184.22,32.0,49.17999999999999,78.6072,0.5287200000000001,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5294399999999998,0.41088804039906385,2.499999936844688e-05,1.5234442,0.15433465,2.0447183,1.933733
14.0,0.0,5.344594594594595,67.82432432432432,148,10002,False,5120838,76160,512,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-34-26,1581039266,94.87782073020935,48642.1952123642,28680,diufpc29,134.21.215.107,48642.1952123642,5120838,512,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.844159824861069,0.33511851812301424,1.7931889058065082,0.020000000000000018,0.020000000000000018,10188,40046816,5120838,19.538,4.826,11.518,0.004,2778.202,32.0,49.116935483870975,78.58951612903225,0.5299193548387098,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5333870967741936,0.41088804039906385,2.499999936844688e-05,1.3848909,0.15892763,2.0858743,1.9727212
13.0,0.0,5.1066666666666665,66.40666666666667,150,10001,False,5130839,76310,513,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-36-02,1581039362,95.54823064804077,48737.74344301224,28680,diufpc29,134.21.215.107,48737.74344301224,5130839,513,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8441822038281717,0.33512484753774036,1.793177150672838,0.020000000000000018,0.020000000000000018,10208,40124864,5130839,21.798,7.872,13.102,0.004,2442.387,32.0,49.19365079365079,78.55714285714288,0.5013492063492063,0.9817666625600591,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5384126984126982,0.4108880403990639,2.499999936844688e-05,1.5769644,0.17013419,2.2444942,2.1278615
13.0,0.0,5.190789473684211,65.92105263157895,152,10000,False,5140839,76462,514,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-37-37,1581039457,95.2185206413269,48832.961963653564,28680,diufpc29,134.21.215.107,48832.961963653564,5140839,514,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8441925377205597,0.3351321977471709,1.7931608572516233,0.020000000000000018,0.020000000000000018,10228,40202880,5140839,22.816,5.402,11.487,0.005,2785.802,32.0,49.21679999999999,78.52080000000001,0.5863999999999998,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5408000000000001,0.41088804039906385,2.499999936844688e-05,1.557377,0.16596816,2.089841,1.9716427
13.0,0.0,5.418918918918919,67.52027027027027,148,10001,False,5150840,76610,515,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-39-12,1581039552,94.80836343765259,48927.77032709122,28680,diufpc29,134.21.215.107,48927.77032709122,5150840,515,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8441279250330225,0.3351352972908222,1.7931969736629751,0.020000000000000018,0.020000000000000018,10248,40281152,5150840,23.593,6.193,11.833,0.005,2704.225,32.0,49.110483870967734,78.50725806451614,0.5471774193548387,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5439516129032258,0.41088804039906385,2.499999936844688e-05,1.4389486,0.1250487,2.0831027,1.9945593
13.0,0.0,5.691275167785235,67.12080536912751,149,10001,False,5160841,76759,516,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-40-47,1581039647,95.26660776138306,49023.0369348526,28680,diufpc29,134.21.215.107,49023.0369348526,5160841,516,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.844150761771821,0.33513608875529804,1.7931598326239233,0.020000000000000018,0.020000000000000018,10268,40359328,5160841,19.415,4.674,10.35,0.004,3091.67,32.0,49.2008,78.632,0.48832,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5412000000000001,0.41088804039906385,2.499999936844688e-05,1.5641489,0.12309052,2.1547215,2.0691502
12.0,0.0,5.342465753424658,68.67123287671232,146,10002,False,5170843,76905,517,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-42-22,1581039742,94.9518392086029,49117.9887740612,28680,diufpc29,134.21.215.107,49117.9887740612,5170843,517,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.84413136700924,0.3351290147990142,1.793162933415866,0.020000000000000018,0.020000000000000018,10288,40437664,5170843,22.58,5.783,12.34,0.004,2593.284,32.0,49.1048,78.60320000000002,0.54024,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5440799999999999,0.41088804039906385,2.499999936844688e-05,1.5147709,0.13301978,1.8818798,1.7822399
11.0,0.0,4.736486486486487,67.24324324324324,148,10000,False,5180843,77053,518,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-43-57,1581039837,94.69155383110046,49212.6803278923,28680,diufpc29,134.21.215.107,49212.6803278923,5180843,518,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8441136863900267,0.33512764845717097,1.7931576293021103,0.020000000000000018,0.020000000000000018,10308,40515936,5180843,18.759,4.879,11.741,0.004,2725.421,32.0,49.45645161290322,78.66854838709676,0.5632258064516128,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5287096774193548,0.41088804039906385,2.499999936844688e-05,1.6375288,0.09095659,2.0339136,1.9690949
14.0,0.0,5.087837837837838,67.76351351351352,148,10001,False,5190844,77201,519,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-45-32,1581039932,94.70947003364563,49307.38979792595,28680,diufpc29,134.21.215.107,49307.38979792595,5190844,519,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8440448048648106,0.33512166375092806,1.7931684977496167,0.020000000000000018,0.020000000000000018,10328,40594176,5190844,24.572,6.457,9.793,0.005,3267.801,32.0,48.8568,78.64800000000001,0.5369599999999999,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5336000000000002,0.41088804039906385,2.499999936844688e-05,1.6255362,0.09519094,2.2393894,2.1748416
12.0,0.0,4.563758389261745,66.96644295302013,149,10002,False,5200846,77350,520,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-47-07,1581040027,95.12413358688354,49402.51393151283,28680,diufpc29,134.21.215.107,49402.51393151283,5200846,520,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.844004130032712,0.33511890099759795,1.7932026972376858,0.020000000000000018,0.020000000000000018,10347,40672416,5200846,22.918,7.583,11.24,0.005,2846.986,32.0,49.21439999999998,78.7288,0.50808,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.53024,0.41088804039906385,2.499999936844688e-05,1.7323363,0.094281465,2.2421522,2.1782715
11.0,0.0,5.082191780821918,68.55479452054794,146,10001,False,5210847,77496,521,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-48-42,1581040122,95.05927205085754,49497.57320356369,28680,diufpc29,134.21.215.107,49497.57320356369,5210847,521,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8439701291526083,0.33511258585601894,1.7932282778122008,0.020000000000000018,0.020000000000000018,10367,40750720,5210847,19.269,4.867,10.804,0.004,2961.994,32.0,49.119354838709675,78.75887096774196,0.5737096774193547,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.537983870967742,0.41088804039906385,2.499999936844688e-05,1.5153581,0.08461104,2.1878273,2.1298509
11.0,0.0,5.162162162162162,67.69594594594595,148,10003,False,5220850,77644,522,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-50-17,1581040217,95.20750975608826,49592.78071331978,28680,diufpc29,134.21.215.107,49592.78071331978,5220850,522,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.843950011363166,0.3351127508363688,1.793251564281355,0.020000000000000018,0.020000000000000018,10387,40828928,5220850,20.845,5.485,14.088,0.005,2271.373,32.0,49.268,78.66479999999997,0.52048,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.53832,0.41088804039906385,2.499999936844688e-05,1.5899868,0.09165642,2.1237736,2.0599122
13.0,0.0,4.775510204081633,67.82312925170068,147,10002,False,5230852,77791,523,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-51-52,1581040312,94.87508130073547,49687.655794620514,28680,diufpc29,134.21.215.107,49687.655794620514,5230852,523,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8438938047955262,0.33510513884170695,1.7932605739360765,0.020000000000000018,0.020000000000000018,10407,40907200,5230852,21.054,5.676,11.529,0.004,2775.588,32.0,49.25119999999999,78.76160000000003,0.5475200000000001,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.54112,0.41088804039906385,2.499999936844688e-05,1.5978055,0.080677405,2.1931634,2.1379876
10.0,0.0,5.068965517241379,69.11724137931034,145,10002,False,5240854,77936,524,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-53-26,1581040406,94.30271983146667,49781.95851445198,28680,diufpc29,134.21.215.107,49781.95851445198,5240854,524,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8438345626595947,0.3350934701033776,1.7932310074596334,0.020000000000000018,0.020000000000000018,10427,40985376,5240854,18.888,4.748,11.49,0.004,2785.08,32.0,49.033333333333346,78.74146341463414,0.5136585365853659,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5453658536585367,0.41088804039906385,2.499999936844688e-05,1.4538472,0.053300552,1.961855,1.9234229
11.0,0.0,5.068027210884353,68.34013605442176,147,10006,False,5250860,78083,525,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-55-01,1581040501,94.54221296310425,49876.500727415085,28680,diufpc29,134.21.215.107,49876.500727415085,5250860,525,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.843797268176209,0.33508871410738084,1.7931953878633353,0.020000000000000018,0.020000000000000018,10447,41063776,5250860,22.42,5.079,10.93,0.004,2927.725,32.0,49.1104,78.64480000000002,0.5,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5434399999999998,0.41088804039906385,2.499999936844688e-05,1.7044215,0.062910855,2.0125616,1.9677134
9.0,0.0,4.595890410958904,68.1027397260274,146,10003,False,5260863,78229,526,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-56-36,1581040596,95.50925898551941,49972.009986400604,28680,diufpc29,134.21.215.107,49972.009986400604,5260863,526,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8438310632521033,0.3350824376745045,1.793203233510266,0.020000000000000018,0.020000000000000018,10467,41142176,5260863,24.939,6.162,14.209,0.006,2252.062,32.0,49.125600000000006,78.60159999999996,0.5025599999999999,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5448800000000001,0.41088804039906385,2.499999936844688e-05,1.5614986,0.0600854,2.1793525,2.1382623
12.0,0.0,5.213793103448276,69.18620689655172,145,10000,False,5270863,78374,527,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-58-12,1581040692,95.10667586326599,50067.11666226387,28680,diufpc29,134.21.215.107,50067.11666226387,5270863,527,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.843834346462397,0.3350895902275044,1.7931937086059508,0.020000000000000018,0.020000000000000018,10487,41220448,5270863,25.802,5.975,11.711,0.005,2732.479,32.0,49.52,78.66000000000001,0.5633600000000001,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5503199999999998,0.41088804039906385,2.499999936844688e-05,1.6202106,0.059504353,2.1496642,2.108687
10.0,0.0,5.140845070422535,70.3169014084507,142,10001,False,5280864,78516,528,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_02-59-47,1581040787,95.23350358009338,50162.35016584396,28680,diufpc29,134.21.215.107,50162.35016584396,5280864,528,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8438159641763994,0.33507696607238857,1.7931964170722594,0.020000000000000018,0.020000000000000018,10507,41298912,5280864,21.785,5.71,11.876,0.005,2694.551,32.0,49.084799999999994,78.81599999999997,0.55416,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.54376,0.41088804039906385,2.499999936844688e-05,1.4495921,0.09367363,1.9706581,1.9027492
13.0,0.0,4.937931034482759,69.0896551724138,145,10002,False,5290866,78661,529,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-01-22,1581040882,94.69854664802551,50257.04871249199,28680,diufpc29,134.21.215.107,50257.04871249199,5290866,529,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.84377739743995,0.33508129649192414,1.7931996532876293,0.020000000000000018,0.020000000000000018,10527,41377184,5290866,19.822,4.906,9.304,0.004,3439.54,32.0,49.098387096774196,78.69435483870969,0.48854838709677423,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5441935483870968,0.41088804039906385,2.499999936844688e-05,1.4575772,0.09829245,2.0006995,1.9299461
12.0,0.0,4.9324324324324325,67.47972972972973,148,10003,False,5300869,78809,530,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-02-56,1581040976,94.85024952888489,50351.898962020874,28680,diufpc29,134.21.215.107,50351.898962020874,5300869,530,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8436894857966433,0.33507911763660747,1.7931606771247068,0.020000000000000018,0.020000000000000018,10546,41455584,5300869,21.695,5.546,11.062,0.005,2892.754,32.0,48.98160000000001,78.604,0.5276000000000001,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5446399999999999,0.41088804039906385,2.499999936844688e-05,1.547163,0.10496473,2.063236,1.9888061
13.0,0.0,5.120805369127517,67.30872483221476,149,10001,False,5310870,78958,531,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-04-31,1581041071,94.92266273498535,50446.82162475586,28680,diufpc29,134.21.215.107,50446.82162475586,5310870,531,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.843648259317143,0.3350780270956518,1.7931270063761424,0.020000000000000018,0.020000000000000018,10566,41533696,5310870,20.426,5.654,11.154,0.004,2868.991,32.0,49.394354838709674,78.57741935483868,0.5420967741935484,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5458064516129033,0.41088804039906385,2.499999936844688e-05,1.470217,0.0974172,1.8615211,1.7886813
12.0,0.0,4.610738255033557,66.86577181208054,149,10003,False,5320873,79107,532,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-06-06,1581041166,94.95256280899048,50541.77418756485,28680,diufpc29,134.21.215.107,50541.77418756485,5320873,532,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.843626091295721,0.3350751762519048,1.7931360423618246,0.020000000000000018,0.020000000000000018,10586,41612000,5320873,22.07,5.564,11.213,0.004,2853.753,32.0,49.068000000000005,78.63040000000002,0.5997600000000001,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.54184,0.41088804039906385,2.499999936844688e-05,1.3789281,0.101006776,2.1105714,2.03985
11.0,0.0,5.081632653061225,68.31972789115646,147,10003,False,5330876,79254,533,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-07-41,1581041261,94.47618508338928,50636.25037264824,28680,diufpc29,134.21.215.107,50636.25037264824,5330876,533,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8435528817275713,0.33506900492503905,1.7931092405037994,0.020000000000000018,0.020000000000000018,10606,41690240,5330876,19.478,5.09,10.114,0.004,3163.848,32.0,49.20000000000001,78.70725806451617,0.5371774193548388,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.545241935483871,0.41088804039906385,2.499999936844688e-05,1.4753633,0.1203503,2.1339884,2.0499306
10.0,0.0,5.066666666666666,66.7,150,10001,False,5340877,79404,534,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-09-16,1581041356,94.76183128356934,50731.01220393181,28680,diufpc29,134.21.215.107,50731.01220393181,5340877,534,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8435360248778636,0.3350711584156228,1.7931188338649773,0.020000000000000018,0.020000000000000018,10626,41768352,5340877,21.794,7.322,10.608,0.004,3016.637,32.0,49.052800000000005,78.67280000000001,0.5132000000000001,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.54704,0.41088804039906385,2.499999936844688e-05,1.48006,0.12164044,1.9302202,1.8405594
12.0,0.0,4.809523809523809,67.6734693877551,147,10000,False,5350877,79551,535,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-10-51,1581041451,94.96122193336487,50825.97342586517,28680,diufpc29,134.21.215.107,50825.97342586517,5350877,535,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.843524093692676,0.3350736462937343,1.7931171430215576,0.020000000000000018,0.020000000000000018,10646,41846496,5350877,20.872,5.653,11.971,0.004,2673.08,32.0,49.29919354838711,78.64274193548387,0.5350806451612903,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5411290322580646,0.41088804039906385,2.499999936844688e-05,1.4905467,0.12753817,1.9723315,1.8792974
12.0,0.0,5.123287671232877,68.54794520547945,146,10000,False,5360877,79697,536,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-12-25,1581041545,94.55370259284973,50920.52712845802,28680,diufpc29,134.21.215.107,50920.52712845802,5360877,536,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8434516066626654,0.33507675446090734,1.7931347655274283,0.020000000000000018,0.020000000000000018,10666,41924736,5360877,21.956,5.83,13.562,0.006,2359.474,32.0,49.297599999999996,78.62559999999999,0.5684799999999999,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5426400000000001,0.41088804039906385,2.499999936844688e-05,1.3953795,0.11686858,2.3467505,2.269168
12.0,0.0,5.202702702702703,67.9054054054054,148,10002,False,5370879,79845,537,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-14-00,1581041640,94.62123417854309,51015.148362636566,28680,diufpc29,134.21.215.107,51015.148362636566,5370879,537,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.843421089792435,0.33506571756020465,1.7930979264531903,0.020000000000000018,0.020000000000000018,10686,42002848,5370879,21.548,7.059,12.16,0.005,2631.509,32.0,49.09032258064516,78.53548387096774,0.5162903225806451,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5448387096774192,0.41088804039906385,2.499999936844688e-05,1.5453018,0.13279831,2.19742,2.105909
11.0,0.0,5.324137931034483,69.03448275862068,145,10002,False,5380881,79990,538,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-15-35,1581041735,94.91502952575684,51110.06339216232,28680,diufpc29,134.21.215.107,51110.06339216232,5380881,538,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8433815416874135,0.3350539014969373,1.7930952445236503,0.020000000000000018,0.020000000000000018,10706,42081056,5380881,21.586,5.743,11.536,0.004,2773.879,32.0,49.17741935483871,78.6701612903226,0.529032258064516,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5449193548387096,0.41088804039906385,2.499999936844688e-05,1.5143099,0.13472617,2.098477,2.0032892
12.0,0.0,5.462068965517242,68.88275862068966,145,10000,False,5390881,80135,539,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-17-09,1581041829,93.87230110168457,51203.93569326401,28680,diufpc29,134.21.215.107,51203.93569326401,5390881,539,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8432632366812745,0.33504681326032326,1.7930754640470334,0.020000000000000018,0.020000000000000018,10726,42159264,5390881,22.61,5.878,13.838,0.005,2312.552,32.0,49.08225806451612,78.61370967741938,0.5005645161290323,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5350806451612905,0.41088804039906385,2.499999936844688e-05,1.5954744,0.10672584,1.8942558,1.8150373
12.0,0.0,4.9375,69.15277777777777,144,10002,False,5400883,80279,540,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-18-43,1581041923,94.82697772979736,51298.762670993805,28680,diufpc29,134.21.215.107,51298.762670993805,5400883,540,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.8432322421610428,0.33503867474549004,1.7930798658414433,0.020000000000000018,0.020000000000000018,10745,42237824,5400883,21.824,5.63,11.488,0.004,2785.403,32.0,49.52822580645161,78.5983870967742,0.5678225806451612,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5295161290322582,0.41088804039906385,2.499999936844688e-05,1.452645,0.09058517,2.1262684,2.0632038
10.0,0.0,5.227586206896552,69.09655172413792,145,10003,False,5410886,80424,541,fbb3581637904fe3b44bbef2a13a54e3,2020-02-07_03-20-18,1581042018,94.19863271713257,51392.96130371094,28680,diufpc29,134.21.215.107,51392.96130371094,5410886,541,0,af75cdbe,0_custom_model=Hanabi_HandInference_independent_loss,2.843139302638491,0.33503032369957986,1.793094224752272,0.020000000000000018,0.020000000000000018,10765,42316288,5410886,23.761,5.691,11.18,0.005,2862.176,32.0,48.87903225806453,78.625,0.5490322580645163,0.981766662560059,0.0,0.014164305949008495,0.0,0.014164305949008495,0.5345161290322581,0.41088804039906385,2.499999936844688e-05,1.5073183,0.09925451,2.1066403,2.037099
