episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss
10.0,0.0,5.23448275862069,69.0,145,10001,False,9671571,139228,967,526491a15b97474b8bf191955c634177,2020-02-07_20-17-00,1581103020,116.3402328491211,112479.47374916077,28692,diufpc29,134.21.215.107,112479.47374916077,9671571,967,0,7912ee8d,1_turn_stacking=3,3.0776434114328945,0.45562887262152413,1.7892235447661125,0.020000000000000018,0.020000000000000018,19243,75651712,9671571,23.209,9.033,10.878,0.005,2941.739,32.0,49.32876712328767,78.15,0.451917808219178,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5378767123287671,0.4266535287596995,2.499999936844688e-05,1.5145122,0.08332386
10.0,0.0,5.241379310344827,68.75862068965517,145,10002,False,9681573,139373,968,526491a15b97474b8bf191955c634177,2020-02-07_20-18-57,1581103137,116.50314164161682,112595.97689080238,28692,diufpc29,134.21.215.107,112595.97689080238,9681573,968,0,7912ee8d,1_turn_stacking=3,3.0777064220980423,0.45564023434382256,1.7892192801376692,0.020000000000000018,0.020000000000000018,19263,75729856,9681573,21.424,10.125,14.812,0.004,2160.415,32.0,49.39251700680272,78.19455782312926,0.4822448979591837,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5282312925170067,0.42665352875969953,2.499999936844688e-05,1.5100352,0.08671064
10.0,0.0,5.096551724137931,69.10344827586206,145,10000,False,9691573,139518,969,526491a15b97474b8bf191955c634177,2020-02-07_20-20-53,1581103253,116.55736327171326,112712.5342540741,28692,diufpc29,134.21.215.107,112712.5342540741,9691573,969,0,7912ee8d,1_turn_stacking=3,3.077704644297276,0.4556435763207736,1.7892201565871797,0.020000000000000018,0.020000000000000018,19282,75808160,9691573,28.998,10.516,12.327,0.005,2595.907,32.0,49.195205479452056,78.13767123287673,0.47561643835616435,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.531986301369863,0.4266535287596995,2.499999936844688e-05,1.472439,0.08037411
10.0,0.0,5.586206896551724,68.93103448275862,145,10003,False,9701576,139663,970,526491a15b97474b8bf191955c634177,2020-02-07_20-22-49,1581103369,115.89395904541016,112828.4282131195,28692,diufpc29,134.21.215.107,112828.4282131195,9701576,970,0,7912ee8d,1_turn_stacking=3,3.0776917644552864,0.45562739834552846,1.7892398232558027,0.020000000000000018,0.020000000000000018,19302,75886240,9701576,27.874,10.508,12.668,0.005,2526.066,32.0,49.21369863013698,78.13767123287671,0.4513698630136987,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5341780821917809,0.4266535287596995,2.499999936844688e-05,1.4181526,0.07620537
10.0,0.0,5.414965986394558,67.95238095238095,147,10001,False,9711577,139810,971,526491a15b97474b8bf191955c634177,2020-02-07_20-24-45,1581103485,116.19296979904175,112944.62118291855,28692,diufpc29,134.21.215.107,112944.62118291855,9711577,971,0,7912ee8d,1_turn_stacking=3,3.0776858350456266,0.4556320952313219,1.7892356395045286,0.020000000000000018,0.020000000000000018,19322,75964512,9711577,26.162,10.544,15.44,0.005,2072.573,32.0,49.426712328767124,78.0958904109589,0.47664383561643836,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5354794520547945,0.4266535287596995,2.499999936844688e-05,1.5797539,0.08480059
11.0,0.0,5.671232876712328,68.77397260273973,146,10005,False,9721582,139956,972,526491a15b97474b8bf191955c634177,2020-02-07_20-26-42,1581103602,116.30225586891174,113060.92343878746,28692,diufpc29,134.21.215.107,113060.92343878746,9721582,972,0,7912ee8d,1_turn_stacking=3,3.0776954379004815,0.45563597872346395,1.7892787191524984,0.020000000000000018,0.020000000000000018,19342,76042720,9721582,29.498,10.708,12.977,0.005,2465.919,32.0,49.228767123287675,78.16712328767125,0.4510958904109589,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5286986301369863,0.4266535287596995,2.499999936844688e-05,1.534292,0.08327455
10.0,0.0,5.506944444444445,69.13888888888889,144,10000,False,9731582,140100,973,526491a15b97474b8bf191955c634177,2020-02-07_20-28-37,1581103717,115.47863006591797,113176.40206885338,28692,diufpc29,134.21.215.107,113176.40206885338,9731582,973,0,7912ee8d,1_turn_stacking=3,3.077666121117908,0.45562654802274694,1.7892804524918573,0.020000000000000018,0.020000000000000018,19362,76121120,9731582,26.545,9.363,11.32,0.004,2826.928,32.0,48.715172413793105,77.53241379310346,0.35000000000000003,0.9573071416737114,0.0004137931034482759,0.013984226017302965,0.0003448275862068966,0.013896734352370557,0.5351034482758621,0.42638595716306155,2.499999936844688e-05,1.5780904,0.08793781
10.0,0.0,5.56551724137931,69.26896551724138,145,10000,False,9741582,140245,974,526491a15b97474b8bf191955c634177,2020-02-07_20-30-34,1581103834,116.76408648490906,113293.16615533829,28692,diufpc29,134.21.215.107,113293.16615533829,9741582,974,0,7912ee8d,1_turn_stacking=3,3.077689201070417,0.45563011418574223,1.7893361528459226,0.020000000000000018,0.020000000000000018,19382,76199360,9741582,22.22,12.972,11.25,0.004,2844.434,32.0,48.90612244897959,77.49183673469389,0.42734693877551017,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5314285714285715,0.42665352875969953,2.499999936844688e-05,1.6059107,0.11594638
10.0,0.0,5.089655172413793,68.61379310344827,145,10001,False,9751583,140390,975,526491a15b97474b8bf191955c634177,2020-02-07_20-32-30,1581103950,116.05660843849182,113409.22276377678,28692,diufpc29,134.21.215.107,113409.22276377678,9751583,975,0,7912ee8d,1_turn_stacking=3,3.077723240919585,0.4556406044813749,1.789345529634249,0.020000000000000018,0.020000000000000018,19402,76277600,9751583,21.713,13.713,12.289,0.004,2604.01,32.0,49.16164383561644,77.96095890410959,0.4290410958904109,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5332876712328767,0.4266535287596995,2.499999936844688e-05,1.3903286,0.077738196
9.0,0.0,5.206896551724138,69.1448275862069,145,10002,False,9761585,140535,976,526491a15b97474b8bf191955c634177,2020-02-07_20-34-27,1581104067,116.38833117485046,113525.61109495163,28692,diufpc29,134.21.215.107,113525.61109495163,9761585,976,0,7912ee8d,1_turn_stacking=3,3.077751452730102,0.45564347301822533,1.789355659938117,0.020000000000000018,0.020000000000000018,19422,76355840,9761585,25.102,15.007,12.519,0.005,2556.197,32.0,49.375342465753434,78.08904109589042,0.5030821917808219,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5374657534246575,0.4266535287596995,2.499999936844688e-05,1.3831475,0.07768333
10.0,0.0,5.232876712328767,68.52054794520548,146,10000,False,9771585,140681,977,526491a15b97474b8bf191955c634177,2020-02-07_20-36-23,1581104183,116.15516996383667,113641.76626491547,28692,diufpc29,134.21.215.107,113641.76626491547,9771585,977,0,7912ee8d,1_turn_stacking=3,3.077758075143422,0.4556459766060827,1.789387379384515,0.020000000000000018,0.020000000000000018,19442,76434080,9771585,22.929,14.779,12.408,0.005,2578.958,32.0,49.23287671232877,78.08356164383562,0.4914383561643836,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5266438356164383,0.4266535287596995,2.499999936844688e-05,1.5729588,0.08275115
10.0,0.0,5.296551724137931,68.97931034482758,145,10002,False,9781587,140826,978,526491a15b97474b8bf191955c634177,2020-02-07_20-38-18,1581104298,115.671213388443,113757.43747830391,28692,diufpc29,134.21.215.107,113757.43747830391,9781587,978,0,7912ee8d,1_turn_stacking=3,3.077754213606084,0.45565809564356546,1.7893723635557932,0.020000000000000018,0.020000000000000018,19462,76512384,9781587,22.261,10.14,15.829,0.005,2021.607,32.0,49.24068965517241,78.0393103448276,0.419448275862069,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5299310344827587,0.4266535287596995,2.499999936844688e-05,1.4669483,0.07590228
10.0,0.0,5.358620689655172,68.87586206896552,145,10003,False,9791590,140971,979,526491a15b97474b8bf191955c634177,2020-02-07_20-40-15,1581104415,116.30875039100647,113873.74622869492,28692,diufpc29,134.21.215.107,113873.74622869492,9791590,979,0,7912ee8d,1_turn_stacking=3,3.077773376339412,0.4556656097624721,1.7893736832608895,0.020000000000000018,0.020000000000000018,19481,76590784,9791590,22.533,9.936,11.651,0.005,2746.514,32.0,49.409589041095884,78.06164383561644,0.5021917808219177,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.537123287671233,0.4266535287596995,2.499999936844688e-05,1.3262715,0.07564577
11.0,0.0,5.326530612244898,67.97278911564626,147,10000,False,9801590,141118,980,526491a15b97474b8bf191955c634177,2020-02-07_20-42-10,1581104530,115.37111520767212,113989.11734390259,28692,diufpc29,134.21.215.107,113989.11734390259,9801590,980,0,7912ee8d,1_turn_stacking=3,3.0777384464045285,0.45565770190411115,1.7893841450701666,0.020000000000000018,0.020000000000000018,19501,76668864,9801590,21.458,10.076,11.218,0.004,2852.522,32.0,49.28689655172413,78.06137931034483,0.4836551724137931,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5329655172413793,0.4266535287596995,2.499999936844688e-05,1.5251555,0.08937016
11.0,0.0,5.210884353741497,67.94557823129252,147,10000,False,9811590,141265,981,526491a15b97474b8bf191955c634177,2020-02-07_20-44-06,1581104646,115.44960355758667,114104.56694746017,28692,diufpc29,134.21.215.107,114104.56694746017,9811590,981,0,7912ee8d,1_turn_stacking=3,3.077752582869614,0.4556392352610087,1.7894189525668829,0.020000000000000018,0.020000000000000018,19521,76747008,9811590,20.178,8.711,10.722,0.004,2984.48,32.0,49.389655172413796,78.04896551724138,0.45889655172413796,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5397241379310345,0.4266535287596995,2.499999936844688e-05,1.4930093,0.07178148
10.0,0.0,5.337931034482758,69.03448275862068,145,10002,False,9821592,141410,982,526491a15b97474b8bf191955c634177,2020-02-07_20-46-02,1581104762,116.32320666313171,114220.8901541233,28692,diufpc29,134.21.215.107,114220.8901541233,9821592,982,0,7912ee8d,1_turn_stacking=3,3.0777452365528046,0.4556523953124079,1.7894461738585772,0.020000000000000018,0.020000000000000018,19541,76825376,9821592,22.683,10.413,12.716,0.004,2516.56,32.0,49.1945205479452,78.0178082191781,0.4841095890410959,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5335616438356164,0.4266535287596995,2.499999936844688e-05,1.4383328,0.06921198
10.0,0.0,5.427586206896552,69.12413793103448,145,10003,False,9831595,141555,983,526491a15b97474b8bf191955c634177,2020-02-07_20-47-58,1581104878,116.2140383720398,114337.10419249535,28692,diufpc29,134.21.215.107,114337.10419249535,9831595,983,0,7912ee8d,1_turn_stacking=3,3.0777512882335927,0.4556527506734817,1.7894639637118197,0.020000000000000018,0.020000000000000018,19561,76903680,9831595,21.913,9.701,10.884,0.004,2940.173,32.0,49.23835616438356,77.98767123287672,0.4741095890410959,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5319863013698631,0.4266535287596995,2.499999936844688e-05,1.5706,0.076479316
10.0,0.0,4.786206896551724,69.00689655172414,145,10002,False,9841597,141700,984,526491a15b97474b8bf191955c634177,2020-02-07_20-49-55,1581104995,116.96184039115906,114454.0660328865,28692,diufpc29,134.21.215.107,114454.0660328865,9841597,984,0,7912ee8d,1_turn_stacking=3,3.077729899813917,0.4556712643083924,1.7894758144648097,0.020000000000000018,0.020000000000000018,19581,76981920,9841597,23.273,9.32,11.042,0.004,2897.982,32.0,49.359863945578226,78.0061224489796,0.5029251700680273,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5369387755102041,0.42665352875969953,2.499999936844688e-05,1.3204241,0.06029147
11.0,0.0,4.902777777777778,69.61805555555556,144,10001,False,9851598,141844,985,526491a15b97474b8bf191955c634177,2020-02-07_20-51-51,1581105111,116.03955245018005,114570.10558533669,28692,diufpc29,134.21.215.107,114570.10558533669,9851598,985,0,7912ee8d,1_turn_stacking=3,3.077698701554325,0.4556883225185148,1.7894768748490928,0.020000000000000018,0.020000000000000018,19601,77060256,9851598,24.637,9.836,12.224,0.004,2617.876,32.0,49.23424657534247,78.03493150684932,0.45630136986301373,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5354794520547945,0.4266535287596995,2.499999936844688e-05,1.5250738,0.07591224
10.0,0.0,4.944827586206896,68.78620689655172,145,10002,False,9861600,141989,986,526491a15b97474b8bf191955c634177,2020-02-07_20-53-47,1581105227,115.77583074569702,114685.88141608238,28692,diufpc29,134.21.215.107,114685.88141608238,9861600,986,0,7912ee8d,1_turn_stacking=3,3.0777358161201396,0.4556893149828425,1.7894875991269024,0.020000000000000018,0.020000000000000018,19621,77138688,9861600,21.167,8.888,12.356,0.004,2589.881,32.0,49.19241379310345,78.03586206896553,0.4351724137931035,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5339310344827586,0.4266535287596995,2.499999936844688e-05,1.5313058,0.095012456
10.0,0.0,5.041095890410959,68.51369863013699,146,10003,False,9871603,142135,987,526491a15b97474b8bf191955c634177,2020-02-07_20-55-43,1581105343,116.36373925209045,114802.24515533447,28692,diufpc29,134.21.215.107,114802.24515533447,9871603,987,0,7912ee8d,1_turn_stacking=3,3.0777698168440075,0.4556999544233631,1.7894826975385951,0.020000000000000018,0.020000000000000018,19641,77216896,9871603,24.089,10.336,16.492,0.006,1940.311,32.0,49.412244897959184,78.13333333333335,0.49061224489795924,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5344897959183674,0.42665352875969953,2.499999936844688e-05,1.4100604,0.088511944
10.0,0.0,5.054421768707483,67.91836734693878,147,10000,False,9881603,142282,988,526491a15b97474b8bf191955c634177,2020-02-07_20-57-39,1581105459,116.1225483417511,114918.36770367622,28692,diufpc29,134.21.215.107,114918.36770367622,9881603,988,0,7912ee8d,1_turn_stacking=3,3.077832205314007,0.4556953997183479,1.7894950942690069,0.020000000000000018,0.020000000000000018,19661,77294880,9881603,21.423,13.164,12.856,0.004,2489.118,32.0,49.18356164383561,78.12876712328769,0.44184931506849306,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5296575342465755,0.4266535287596995,2.499999936844688e-05,1.3776871,0.06396092
9.0,0.0,4.924657534246576,68.52739726027397,146,10001,False,9891604,142428,989,526491a15b97474b8bf191955c634177,2020-02-07_20-59-35,1581105575,115.87894535064697,115034.24664902687,28692,diufpc29,134.21.215.107,115034.24664902687,9891604,989,0,7912ee8d,1_turn_stacking=3,3.077890120193786,0.4556954677927015,1.7895197430557448,0.020000000000000018,0.020000000000000018,19680,77373024,9891604,21.546,9.092,13.328,0.004,2401.02,32.0,49.34109589041096,78.15890410958905,0.5010958904109589,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5345890410958903,0.4266535287596995,2.499999936844688e-05,1.5466434,0.06740369
9.0,0.0,5.172413793103448,68.82758620689656,145,10000,False,9901604,142573,990,526491a15b97474b8bf191955c634177,2020-02-07_21-01-31,1581105691,115.98366618156433,115150.23031520844,28692,diufpc29,134.21.215.107,115150.23031520844,9901604,990,0,7912ee8d,1_turn_stacking=3,3.077916031544603,0.4556776078382035,1.7895283319985662,0.020000000000000018,0.020000000000000018,19700,77451264,9901604,22.437,9.955,12.155,0.004,2632.758,32.0,49.15172413793103,78.13310344827586,0.4617241379310345,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5331724137931034,0.4266535287596995,2.499999936844688e-05,1.4216782,0.06734938
10.0,0.0,5.2827586206896555,69.12413793103448,145,10003,False,9911607,142718,991,526491a15b97474b8bf191955c634177,2020-02-07_21-03-27,1581105807,115.43857097625732,115265.66888618469,28692,diufpc29,134.21.215.107,115265.66888618469,9911607,991,0,7912ee8d,1_turn_stacking=3,3.0779446163077617,0.4556677301843705,1.7895168008642235,0.020000000000000018,0.020000000000000018,19720,77529312,9911607,25.312,8.912,11.584,0.005,2762.534,32.0,49.21780821917809,78.17328767123288,0.473013698630137,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5326027397260275,0.4266535287596995,2.499999936844688e-05,1.3537524,0.065384805
10.0,0.0,5.35374149659864,67.91836734693878,147,10000,False,9921607,142865,992,526491a15b97474b8bf191955c634177,2020-02-07_21-05-23,1581105923,116.1660840511322,115381.83497023582,28692,diufpc29,134.21.215.107,115381.83497023582,9921607,992,0,7912ee8d,1_turn_stacking=3,3.077987790598389,0.45566714880101594,1.789502992668185,0.020000000000000018,0.020000000000000018,19740,77607520,9921607,21.9,13.258,12.126,0.004,2638.881,32.0,49.346575342465755,78.13561643835618,0.511986301369863,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5286986301369863,0.4266535287596995,2.499999936844688e-05,1.363605,0.07177983
10.0,0.0,5.462585034013605,68.05442176870748,147,10000,False,9931607,143012,993,526491a15b97474b8bf191955c634177,2020-02-07_21-07-19,1581106039,116.0856363773346,115497.92060661316,28692,diufpc29,134.21.215.107,115497.92060661316,9931607,993,0,7912ee8d,1_turn_stacking=3,3.0779900748439313,0.4556726104747741,1.7895332879070052,0.020000000000000018,0.020000000000000018,19760,77685792,9931607,23.103,14.979,12.873,0.008,2485.762,32.0,49.236301369863014,78.15342465753426,0.4762328767123288,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5371917808219179,0.4266535287596995,2.499999936844688e-05,1.4334064,0.078221776
10.0,0.0,5.2,69.24827586206897,145,10001,False,9941608,143157,994,526491a15b97474b8bf191955c634177,2020-02-07_21-09-15,1581106155,115.96183800697327,115613.88244462013,28692,diufpc29,134.21.215.107,115613.88244462013,9941608,994,0,7912ee8d,1_turn_stacking=3,3.077991367446941,0.455666482006232,1.7895209489133264,0.020000000000000018,0.020000000000000018,19780,77763968,9941608,25.926,10.511,12.15,0.004,2633.832,32.0,49.2472602739726,78.05547945205481,0.4622602739726027,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5346575342465754,0.4266535287596995,2.499999936844688e-05,1.3996758,0.0785723
10.0,0.0,5.475524475524476,69.72727272727273,143,10003,False,9951611,143300,995,526491a15b97474b8bf191955c634177,2020-02-07_21-11-12,1581106272,116.34175658226013,115730.22420120239,28692,diufpc29,134.21.215.107,115730.22420120239,9951611,995,0,7912ee8d,1_turn_stacking=3,3.078020866631231,0.4556679787182524,1.7894970556509924,0.020000000000000018,0.020000000000000018,19800,77842208,9951611,27.055,10.929,12.363,0.005,2588.343,32.0,49.41164383561644,78.01369863013699,0.49664383561643827,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5375342465753424,0.4266535287596995,2.499999936844688e-05,1.4171188,0.079172716
9.0,0.0,5.296551724137931,69.21379310344828,145,10000,False,9961611,143445,996,526491a15b97474b8bf191955c634177,2020-02-07_21-13-08,1581106388,116.2763147354126,115846.5005159378,28692,diufpc29,134.21.215.107,115846.5005159378,9961611,996,0,7912ee8d,1_turn_stacking=3,3.0780182568418195,0.45567250726052727,1.7895187381820352,0.020000000000000018,0.020000000000000018,19820,77920480,9961611,23.506,12.704,12.37,0.005,2586.941,32.0,49.26506849315069,78.08287671232878,0.4675342465753424,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5388356164383563,0.4266535287596995,2.499999936844688e-05,1.5621138,0.077684045
10.0,0.0,5.180555555555555,69.40277777777777,144,10002,False,9971613,143589,997,526491a15b97474b8bf191955c634177,2020-02-07_21-15-05,1581106505,117.0474956035614,115963.54801154137,28692,diufpc29,134.21.215.107,115963.54801154137,9971613,997,0,7912ee8d,1_turn_stacking=3,3.0780547141891947,0.45568453263893144,1.789505409622359,0.020000000000000018,0.020000000000000018,19840,77998944,9971613,21.01,8.58,11.47,0.004,2789.978,32.0,49.339455782312925,78.05918367346939,0.4992517006802722,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5359183673469388,0.42665352875969953,2.499999936844688e-05,1.4309325,0.07229177
10.0,0.0,5.153846153846154,69.78321678321679,143,10003,False,9981616,143732,998,526491a15b97474b8bf191955c634177,2020-02-07_21-17-02,1581106622,116.7831289768219,116080.33114051819,28692,diufpc29,134.21.215.107,116080.33114051819,9981616,998,0,7912ee8d,1_turn_stacking=3,3.0780733624972676,0.4557092808081269,1.789512315636529,0.020000000000000018,0.020000000000000018,19860,78077216,9981616,20.701,9.505,11.433,0.004,2799.031,32.0,49.317687074829934,78.04897959183674,0.5036054421768708,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5289795918367346,0.42665352875969953,2.499999936844688e-05,1.4477286,0.07579685
10.0,0.0,5.241379310344827,69.12413793103448,145,10003,False,9991619,143877,999,526491a15b97474b8bf191955c634177,2020-02-07_21-18-59,1581106739,117.45732855796814,116197.78846907616,28692,diufpc29,134.21.215.107,116197.78846907616,9991619,999,0,7912ee8d,1_turn_stacking=3,3.0780890344741496,0.45572549505858906,1.7895553886586304,0.020000000000000018,0.020000000000000018,19879,78155392,9991619,26.11,10.924,15.67,0.006,2042.145,32.0,49.230405405405406,78.05945945945946,0.45554054054054055,0.9817666625600591,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5355405405405406,0.42665352875969953,2.499999936844688e-05,1.3976781,0.05425709
10.0,0.0,5.098591549295775,70.43661971830986,142,10002,False,10001621,144019,1000,526491a15b97474b8bf191955c634177,2020-02-07_21-20-56,1581106856,116.70107388496399,116314.48954296112,28692,diufpc29,134.21.215.107,116314.48954296112,10001621,1000,0,7912ee8d,1_turn_stacking=3,3.0781144180565785,0.45574705483306666,1.789602437875788,0.020000000000000018,0.020000000000000018,19899,78233728,10001621,22.82,9.086,13.294,0.004,2407.07,32.0,49.41301369863013,78.01575342465755,0.46410958904109595,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.529041095890411,0.4266535287596995,2.499999936844688e-05,1.5400972,0.04942037
10.0,0.0,5.1328671328671325,69.95804195804196,143,10000,False,10011621,144162,1001,526491a15b97474b8bf191955c634177,2020-02-07_21-22-52,1581106972,116.15009498596191,116430.63963794708,28692,diufpc29,134.21.215.107,116430.63963794708,10011621,1001,0,7912ee8d,1_turn_stacking=3,3.078120849594324,0.4557551511770933,1.78961269567318,0.020000000000000018,0.020000000000000018,19919,78311904,10011621,24.789,10.25,11.589,0.005,2761.21,32.0,49.31506849315068,78.0945205479452,0.5267808219178082,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5261643835616439,0.4266535287596995,2.499999936844688e-05,1.5016797,0.0457324
9.0,0.0,4.901408450704225,70.28873239436619,142,10001,False,10021622,144304,1002,526491a15b97474b8bf191955c634177,2020-02-07_21-24-48,1581107088,116.22744297981262,116546.8670809269,28692,diufpc29,134.21.215.107,116546.8670809269,10021622,1002,0,7912ee8d,1_turn_stacking=3,3.078143053337613,0.45576847898965794,1.7896163185703897,0.020000000000000018,0.020000000000000018,19939,78390144,10021622,21.255,9.461,11.411,0.004,2804.341,32.0,49.20479452054794,78.12260273972603,0.481027397260274,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5390410958904109,0.4266535287596995,2.499999936844688e-05,1.3980448,0.0449538
11.0,0.0,5.006993006993007,69.8041958041958,143,10002,False,10031624,144447,1003,526491a15b97474b8bf191955c634177,2020-02-07_21-26-44,1581107204,115.70641279220581,116662.5734937191,28692,diufpc29,134.21.215.107,116662.5734937191,10031624,1003,0,7912ee8d,1_turn_stacking=3,3.078176401102186,0.4557675038232173,1.7896244009979292,0.020000000000000018,0.020000000000000018,19959,78468416,10031624,24.294,10.982,16.785,0.004,1906.477,32.0,49.461643835616435,78.07260273972602,0.4728082191780822,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5296575342465754,0.4266535287596995,2.499999936844688e-05,1.5224369,0.048475362
10.0,0.0,5.216783216783217,70.04195804195804,143,10000,False,10041624,144590,1004,526491a15b97474b8bf191955c634177,2020-02-07_21-28-40,1581107320,115.91601181030273,116778.4895055294,28692,diufpc29,134.21.215.107,116778.4895055294,10041624,1004,0,7912ee8d,1_turn_stacking=3,3.0781967831575803,0.45578428292927065,1.7896188512607338,0.020000000000000018,0.020000000000000018,19979,78546720,10041624,23.298,10.612,12.012,0.004,2664.033,32.0,49.13724137931034,78.08758620689656,0.5082068965517241,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5326896551724137,0.4266535287596995,2.499999936844688e-05,1.3954237,0.04609605
10.0,0.0,5.153846153846154,70.0,143,10002,False,10051626,144733,1005,526491a15b97474b8bf191955c634177,2020-02-07_21-30-36,1581107436,116.08108401298523,116894.57058954239,28692,diufpc29,134.21.215.107,116894.57058954239,10051626,1005,0,7912ee8d,1_turn_stacking=3,3.0782088446692533,0.4557932786803395,1.789648672411003,0.020000000000000018,0.020000000000000018,19999,78625024,10051626,30.587,10.538,10.998,0.005,2909.567,32.0,49.18767123287671,78.05684931506849,0.4600684931506848,0.981766662560059,0.0,0.014164305949008497,0.0,0.014164305949008497,0.5408219178082192,0.4266535287596995,2.499999936844688e-05,1.5164704,0.066798106
10.0,0.0,5.402777777777778,69.32638888888889,144,10003,False,10061629,144877,1006,526491a15b97474b8bf191955c634177,2020-02-07_21-32-31,1581107551,115.19767355918884,117009.76826310158,28692,diufpc29,134.21.215.107,117009.76826310158,10061629,1006,0,7912ee8d,1_turn_stacking=3,3.0781964244960154,0.45581125532143724,1.7896247357095407,0.020000000000000018,0.020000000000000018,20019,78703232,10061629,25.932,10.328,12.925,0.005,2475.789,32.0,49.35103448275862,78.10275862068967,0.49096551724137927,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.536,0.4266535287596995,2.499999936844688e-05,1.3498926,0.056858547
10.0,0.0,5.041666666666667,69.83333333333333,144,10000,False,10071629,145021,1007,526491a15b97474b8bf191955c634177,2020-02-07_21-34-27,1581107667,115.33836483955383,117125.10662794113,28692,diufpc29,134.21.215.107,117125.10662794113,10071629,1007,0,7912ee8d,1_turn_stacking=3,3.0782318552622474,0.45579463816445553,1.7895874662307811,0.020000000000000018,0.020000000000000018,20039,78781472,10071629,27.061,10.01,13.876,0.004,2306.154,32.0,49.27862068965517,78.01586206896552,0.4361379310344828,0.981766662560059,0.0,0.014164305949008499,0.0,0.014164305949008499,0.5372413793103449,0.4266535287596995,2.499999936844688e-05,1.4320469,0.05888617
